geoid,year,qoz_2018,population,population_source_code,poverty_universe,poverty_universe_source_code,poverty_count,poverty_count_source_code,median_household_income,median_household_income_source_code,median_gross_rent,median_gross_rent_source_code,civilian_labor_force,civilian_labor_force_source_code,unemployed,unemployed_source_code,workplace_jobs
25005646103,2019,0,5727,,5727,,227,,91848,,1140,,3174,,141,,1436
25005646104,2018,0,2677,,2677,,196,,103011,,1222,,1303,,82,,450
25005646104,2019,0,2683,,2663,,186,,100469,,1363,,1363,,85,,477
25005650101,2018,0,5579,,5127,,294,,75451,,967,,3328,,130,,2188
25005650101,2019,0,5488,,5038,,570,,73313,,950,,2996,,157,,2161
25005650102,2018,0,5109,,5109,,1250,,57708,,848,,2863,,219,,2472
25005650102,2019,0,4911,,4911,,1169,,55372,,844,,2757,,172,,2825
25005650201,2018,0,3049,,3049,,334,,82500,,983,,1752,,147,,2094
25005650201,2019,0,3087,,3087,,308,,90179,,984,,1821,,135,,2037
25005650202,2018,0,2161,,2161,,193,,58768,,781,,1136,,68,,810
25005650202,2019,0,2194,,2194,,207,,62083,,796,,1169,,101,,847
25005650300,2018,0,3373,,3363,,523,,53539,,794,,1739,,116,,787
25005650300,2019,0,3455,,3444,,532,,53728,,850,,1783,,101,,783
25005650400,2018,0,3393,,3393,,602,,47028,,847,,1860,,183,,1678
25005650400,2019,0,3670,,3670,,733,,51250,,873,,1771,,118,,1882
25005650500,2018,0,3092,,3092,,675,,47582,,861,,1728,,152,,293
25005650500,2019,0,3156,,3156,,635,,53152,,922,,1795,,135,,292
25005650600,2018,0,3169,,3169,,884,,36616,,877,,1290,,93,,275
25005650600,2019,0,3196,,3196,,951,,35426,,895,,1108,,101,,225
25005650700,2018,0,2369,,2356,,878,,29896,,838,,1121,,71,,364
25005650700,2019,0,2439,,2425,,911,,32770,,885,,1134,,46,,361
25005650800,2018,0,3623,,3623,,1154,,34810,,764,,1835,,140,,1265
25005650800,2019,0,3526,,3519,,1019,,33715,,780,,1616,,106,,1340
25005650900,2018,0,2991,,2991,,889,,29482,,574,,1244,,163,,985
25005650900,2019,0,2832,,2832,,606,,35946,,709,,1147,,112,,986
25005651001,2018,0,2948,,2803,,511,,47723,,1092,,1445,,71,,464
25005651001,2019,0,3066,,2919,,549,,53237,,1030,,1664,,40,,440
25005651002,2018,0,3986,,3866,,636,,70764,,990,,1952,,27,,1525
25005651002,2019,0,3948,,3845,,460,,74216,,1014,,1943,,35,,1419
25005651100,2018,0,4230,,4207,,895,,38066,,815,,2101,,95,,274
25005651100,2019,0,4210,,4181,,908,,41856,,920,,2043,,100,,322
25005651200,2018,1,2297,,2262,,708,,40833,,1029,,1151,,89,,1470
25005651200,2019,1,2251,,2214,,734,,40785,,1069,,1095,,64,,1386
25005651300,2018,1,1982,,1870,,570,,26101,,836,,864,,116,,2399
25005651300,2019,1,1999,,1891,,618,,27102,,825,,870,,122,,2215
25005651400,2018,0,3120,,2944,,765,,36111,,838,,1568,,124,,524
25005651400,2019,0,3330,,3154,,875,,36500,,820,,1508,,105,,522
25005651500,2018,0,3138,,3102,,382,,50968,,723,,1493,,121,,199
25005651500,2019,0,3101,,3031,,235,,53464,,835,,1597,,103,,204
25005651600,2018,0,3953,,3953,,511,,55825,,954,,2243,,175,,295
25005651600,2019,0,3935,,3935,,461,,56484,,932,,2159,,88,,262
25005651700,2018,0,2495,,2298,,459,,30317,,784,,1269,,23,,2053
25005651700,2019,0,2526,,2337,,483,,30925,,768,,1175,,42,,2112
25005651800,2018,1,1851,,1851,,904,,13845,,480,,628,,62,,4914
25005651800,2019,1,1921,,1921,,1016,,13843,,555,,711,,45,,4951
25005651900,2018,1,1743,,1743,,498,,27134,,609,,815,,146,,1464
25005651900,2019,1,1705,,1705,,455,,30417,,726,,782,,115,,1242
25005652000,2018,0,2702,,2604,,689,,39963,,826,,1339,,74,,751
25005652000,2019,0,2581,,2487,,499,,45577,,855,,1394,,73,,797
25005652100,2018,0,2767,,2767,,251,,58542,,843,,1430,,103,,194
25005652100,2019,0,2983,,2983,,217,,62602,,891,,1608,,95,,227
25005652200,2018,0,2796,,2633,,138,,64159,,918,,1450,,64,,2081
25005652200,2019,0,2738,,2597,,109,,62813,,943,,1426,,48,,2494
25005652300,2018,0,2835,,2835,,561,,44107,,684,,1417,,105,,651
25005652300,2019,0,2573,,2573,,452,,39931,,722,,1217,,104,,697
25005652400,2018,0,2727,,2678,,358,,40980,,854,,1297,,110,,1596
25005652400,2019,0,2707,,2663,,372,,43393,,883,,1238,,91,,1508
25005652500,2018,0,2756,,2737,,869,,31991,,836,,1315,,128,,142
25005652500,2019,0,2747,,2737,,817,,36711,,852,,1346,,91,,140
25005652600,2018,0,2750,,2694,,1021,,42697,,746,,1175,,129,,377
25005652600,2019,0,2410,,2363,,686,,43405,,729,,1042,,60,,403
25005652700,2018,0,3331,,3311,,1022,,23735,,758,,1362,,107,,415
25005652700,2019,0,3441,,3424,,1066,,26316,,765,,1474,,130,,427
25005652800,2018,0,2802,,2802,,293,,59760,,911,,1453,,63,,306
25005652800,2019,0,3113,,3113,,298,,70598,,1070,,1678,,157,,287
25005653101,2018,0,6743,,6681,,777,,72672,,616,,3367,,204,,6956
25005653101,2019,0,6800,,6753,,694,,74213,,683,,3319,,152,,7049
25005653102,2018,0,5695,,4707,,235,,108139,,1288,,2877,,156,,5046
25005653102,2019,0,5566,,4664,,229,,101964,,1250,,2771,,142,,5333
25005653203,2018,0,4893,,4762,,514,,75143,,1132,,2551,,55,,2096
25005653203,2019,0,4769,,4642,,490,,70125,,1007,,2455,,70,,2288
25005653204,2018,0,3352,,3346,,184,,79917,,990,,1916,,94,,1224
25005653204,2019,0,3305,,3289,,201,,88274,,1000,,1823,,54,,1260
25005653301,2018,0,5087,,5086,,355,,84550,,639,,2533,,246,,1150
25005653301,2019,0,5113,,5112,,276,,92639,,690,,2600,,160,,1081
25005653304,2018,0,3164,,3141,,57,,94528,,1410,,1620,,77,,469
25005653304,2019,0,3320,,3296,,64,,113750,,2071,,1789,,84,,402
25005654100,2018,0,7051,,7018,,195,,84478,,833,,4172,,244,,910
25005654100,2019,0,6976,,6941,,115,,92201,,832,,4127,,133,,902
25005654200,2018,0,3432,,3432,,317,,53705,,778,,1709,,50,,692
25005654200,2019,0,3553,,3553,,332,,65719,,807,,1855,,81,,695
25005655100,2018,0,4154,,4013,,171,,81975,,913,,2128,,123,,3978
25005655100,2019,0,4187,,4047,,140,,84679,,1094,,2119,,91,,3968
25005655200,2018,0,5200,,5072,,428,,53240,,903,,2592,,99,,579
25005655200,2019,0,5111,,4968,,572,,53831,,856,,2528,,149,,600
25005655300,2018,1,3276,,3153,,260,,60714,,804,,1602,,101,,2979
25005655300,2019,1,3340,,3217,,170,,64444,,875,,1689,,114,,3001
25005655400,2018,0,3396,,3396,,323,,73524,,1238,,1872,,96,,360
25005655400,2019,0,3407,,3407,,286,,77813,,1534,,1860,,71,,368
25005985500,2018,0,5352,,1200,,65,,83229,,1125,,3004,,204,,1603
25005985500,2019,0,5331,,1299,,27,,102794,,,-666666666,2929,,183,,1486
25005985600,2018,0,5390,,3684,,110,,121711,,1483,,3019,,195,,3086
25005985600,2019,0,5480,,3816,,102,,114239,,2002,,2923,,150,,3119
25005990000,2018,0,0,,0,,0,,,-666666666,,-666666666,0,,0,,0
25005990000,2019,0,0,,0,,0,,,-666666666,,-666666666,0,,0,,0
25007200100,2018,0,4103,,4089,,393,,50301,,1399,,2450,,173,,1743
25007200100,2019,0,4107,,4093,,374,,51456,,1350,,2350,,106,,1685
25007200200,2018,0,4686,,4641,,488,,82045,,1530,,2471,,25,,2112
25007200200,2019,0,4665,,4621,,451,,75294,,1427,,2391,,60,,2186
25007200300,2018,0,4306,,4262,,159,,64810,,1774,,1797,,28,,2172
25007200300,2019,0,4320,,4276,,150,,78902,,1849,,2094,,68,,2127
25007200400,2018,0,4218,,4178,,328,,94277,,1212,,2252,,60,,1440
25007200400,2019,0,4220,,4178,,324,,95583,,1402,,2206,,77,,1528
25007990000,2018,0,0,,0,,0,,,-666666666,,-666666666,0,,0,,0
25007990000,2019,0,0,,0,,0,,,-666666666,,-666666666,0,,0,,0
25009201100,2018,0,3495,,3446,,110,,90741,,1367,,2007,,29,,383
25009201100,2019,0,3502,,3453,,82,,97778,,1473,,2135,,54,,431
25009202101,2018,0,2112,,2112,,68,,114083,,1364,,1145,,59,,1165
25009202101,2019,0,2179,,2179,,70,,135481,,1250,,1266,,11,,1194
25009202102,2018,0,6656,,6504,,301,,84107,,1873,,3505,,84,,0
25009202102,2019,0,6688,,6529,,293,,80433,,2065,,3660,,125,,0
25009202200,2018,0,5987,,5986,,69,,148138,,1721,,3391,,144,,1022
25009202200,2019,0,6135,,6134,,99,,149263,,1741,,3440,,142,,1124
25009203100,2018,0,6960,,6842,,163,,159875,,,-666666666,3806,,182,,1272
25009203100,2019,0,7014,,6897,,164,,166875,,2138,,3983,,174,,1154
25009203200,2018,0,4714,,4714,,202,,100958,,1333,,2428,,54,,1238
25009203200,2019,0,4632,,4632,,236,,103964,,1315,,2412,,18,,1313
25009203301,2018,0,4005,,4005,,305,,81296,,1365,,2140,,204,,1193
25009203301,2019,0,4006,,4006,,261,,90352,,1387,,2217,,181,,1206
25009203302,2018,0,4809,,4809,,298,,92905,,1652,,2347,,155,,1368
25009203302,2019,0,4848,,4848,,244,,102542,,1692,,2334,,158,,1431
25009204101,2018,0,4811,,4058,,909,,57316,,1145,,2722,,154,,570
25009204101,2019,0,4803,,4093,,657,,63811,,1247,,2748,,137,,610
25009204102,2018,0,5016,,4027,,375,,73006,,1165,,2720,,104,,997
25009204102,2019,0,5155,,4193,,377,,75265,,1234,,2815,,70,,801
25009204200,2018,1,5116,,5083,,1168,,50729,,1254,,3110,,179,,1266
25009204200,2019,1,4861,,4843,,1251,,55423,,1304,,3019,,204,,1111
25009204300,2018,0,4425,,4407,,1251,,33699,,1197,,2318,,179,,3721
25009204300,2019,0,4439,,4418,,1396,,36845,,1297,,2323,,143,,3650
25009204400,2018,0,3476,,3457,,169,,72829,,1218,,2169,,103,,863
25009204400,2019,0,3361,,3341,,194,,73889,,1277,,2066,,158,,714
25009204500,2018,0,3299,,3290,,323,,83594,,1351,,2186,,62,,4123
25009204500,2019,0,3406,,3397,,375,,88468,,1424,,1985,,66,,3965
25009204600,2018,0,5093,,5093,,437,,86030,,1324,,3200,,68,,631
25009204600,2019,0,4806,,4806,,380,,90714,,1363,,2911,,55,,659
25009204701,2018,1,5953,,5953,,877,,69244,,1171,,3131,,151,,6821
25009204701,2019,1,5980,,5980,,708,,70045,,1018,,3380,,118,,6748
25009204702,2018,0,6113,,6113,,738,,68125,,1258,,3666,,106,,971
25009204702,2019,0,6441,,6441,,755,,70603,,1313,,4015,,61,,989
25009205100,2018,0,5227,,5227,,326,,88906,,1096,,2957,,95,,196
25009205100,2019,0,5660,,5660,,203,,76797,,1193,,2915,,47,,249
25009205200,2018,0,5915,,5915,,502,,56612,,1313,,3061,,405,,1196
25009205200,2019,0,5395,,5395,,411,,49639,,1320,,3054,,505,,1232
25009205300,2018,0,4018,,4003,,191,,100644,,1264,,2511,,90,,328
25009205300,2019,0,4069,,4058,,127,,104931,,1413,,2580,,123,,321
25009205400,2018,0,4677,,4677,,100,,108700,,1832,,2830,,111,,1246
25009205400,2019,0,4787,,4787,,214,,108799,,1528,,2808,,98,,1210
25009205500,2018,0,4975,,4959,,1087,,50603,,1249,,2397,,190,,1181
25009205500,2019,0,5253,,5236,,1180,,60550,,1326,,2423,,147,,1163
25009205600,2018,0,3534,,3534,,979,,42417,,749,,1639,,102,,139
25009205600,2019,0,3432,,3418,,881,,49026,,805,,1591,,42,,128
25009205700,2018,0,4795,,4762,,266,,81250,,1353,,2935,,53,,286
25009205700,2019,0,4798,,4770,,322,,76484,,1418,,3011,,30,,291
25009205800,2018,0,3950,,3950,,695,,67750,,1243,,1824,,144,,1291
25009205800,2019,0,3717,,3717,,821,,59410,,1230,,1685,,110,,1405
25009205900,2018,0,4655,,4602,,1012,,74167,,1181,,2539,,224,,133
25009205900,2019,0,4255,,4193,,437,,80264,,1196,,2325,,116,,358
25009206000,2018,0,3261,,3261,,713,,43646,,1177,,1792,,101,,378
25009206000,2019,0,3300,,3300,,650,,50675,,1168,,1955,,59,,456
25009206100,2018,1,3976,,3966,,1172,,29452,,1088,,1968,,132,,967
25009206100,2019,1,4288,,4288,,1382,,31000,,1210,,2189,,179,,1071
25009206200,2018,0,5698,,5698,,1170,,51848,,1207,,2986,,151,,430
25009206200,2019,0,5935,,5900,,1108,,60453,,1271,,3087,,122,,454
25009206300,2018,0,4557,,4557,,568,,62637,,1305,,2450,,97,,180
25009206300,2019,0,4755,,4755,,581,,62235,,1334,,2581,,132,,179
25009206400,2018,0,5441,,5305,,535,,62841,,1357,,3074,,238,,407
25009206400,2019,0,5723,,5572,,649,,71791,,1397,,3370,,207,,443
25009206500,2018,0,3413,,3363,,740,,42560,,1304,,1897,,160,,298
25009206500,2019,0,3325,,3276,,736,,41019,,1244,,1770,,162,,286
25009206600,2018,0,4275,,4275,,841,,43261,,1218,,2223,,111,,1213
25009206600,2019,0,4519,,4519,,608,,48750,,1284,,2422,,149,,1145
25009206700,2018,0,4227,,4189,,972,,41735,,1059,,2489,,172,,656
25009206700,2019,0,3729,,3692,,680,,44167,,1169,,2195,,164,,633
25009206800,2018,1,4216,,4188,,1050,,27036,,733,,2030,,92,,3308
25009206800,2019,1,4162,,4155,,1226,,29205,,906,,1922,,221,,3460
25009206900,2018,0,4170,,4137,,1385,,22340,,788,,2013,,149,,1869
25009206900,2019,0,4286,,4254,,1495,,25132,,860,,1865,,194,,1728
25009207000,2018,1,2535,,2449,,778,,28810,,883,,1018,,23,,3360
25009207000,2019,1,2361,,2348,,709,,26346,,1088,,1074,,28,,3368
25009207100,2018,0,3394,,3388,,528,,49750,,1172,,1945,,125,,1346
25009207100,2019,0,3527,,3520,,550,,50444,,1233,,1939,,79,,1381
25009207200,2018,1,2708,,2701,,514,,36339,,590,,1301,,64,,5374
25009207200,2019,1,2467,,2467,,541,,33875,,485,,1042,,15,,5133
25009208101,2018,0,4957,,4881,,264,,77159,,1163,,2778,,92,,695
25009208101,2019,0,4991,,4915,,431,,78359,,1026,,2704,,77,,730
25009208102,2018,1,3398,,3326,,297,,77100,,1216,,1827,,107,,616
25009208102,2019,1,3258,,3188,,211,,79394,,1665,,1860,,65,,586
25009208200,2018,0,5513,,5513,,845,,69725,,527,,3073,,135,,1248
25009208200,2019,0,5519,,5519,,683,,80669,,565,,3266,,146,,1246
25009208300,2018,0,8024,,7954,,797,,78457,,,-666666666,4467,,585,,0
25009208300,2019,0,8133,,8024,,900,,82361,,547,,4632,,401,,0
25009208400,2018,0,6266,,6229,,456,,105538,,1762,,3778,,103,,0
25009208400,2019,0,6314,,6266,,523,,109888,,1638,,3652,,111,,0
25009209100,2018,0,6771,,6737,,136,,110192,,2222,,3822,,217,,4863
25009209100,2019,0,6573,,6533,,161,,108854,,1482,,3520,,196,,4700
25009209200,2018,0,6076,,6076,,102,,151402,,1426,,3258,,212,,1006
25009209200,2019,0,6321,,6321,,102,,151168,,1757,,3347,,163,,1018
25009210100,2018,0,6585,,6575,,232,,106765,,1098,,4116,,101,,767
25009210100,2019,0,6485,,6476,,175,,117204,,1295,,4004,,100,,742
25009210200,2018,0,5303,,5124,,336,,105885,,,-666666666,2917,,75,,1340
25009210200,2019,0,5201,,5028,,264,,106844,,,-666666666,2946,,50,,1274
25009210300,2018,0,8805,,8543,,546,,55085,,2060,,4036,,181,,0
25009210300,2019,0,9014,,8757,,504,,57424,,2112,,4007,,125,,0
25009210400,2018,0,7184,,7147,,800,,77570,,1443,,4059,,298,,0
25009210400,2019,0,7234,,7196,,865,,78551,,1509,,4035,,183,,0
25009210500,2018,0,6193,,6193,,226,,83461,,1019,,3706,,176,,898
25009210500,2019,0,6301,,6301,,238,,92894,,1161,,3712,,203,,940
25009210600,2018,0,4893,,4892,,543,,61433,,1187,,2640,,239,,966
25009210600,2019,0,4638,,4638,,323,,59786,,1193,,2528,,189,,962
25009210700,2018,1,4490,,4453,,943,,53032,,1058,,2536,,190,,1039
25009210700,2019,1,4852,,4840,,921,,54153,,1185,,2760,,189,,962
25009210800,2018,1,4964,,4964,,1167,,41750,,1036,,2458,,12,,2095
25009210800,2019,1,4749,,4749,,896,,50440,,968,,2460,,50,,2187
25009210900,2018,0,4448,,4447,,429,,73513,,1069,,2427,,134,,317
25009210900,2019,0,4432,,4432,,329,,81333,,1176,,2302,,50,,333
25009211100,2018,0,4187,,3942,,298,,82070,,1431,,2076,,55,,2669
25009211100,2019,0,4210,,3964,,304,,84306,,1451,,2102,,138,,2631
25009211200,2018,0,6184,,6184,,445,,72571,,1160,,3658,,123,,0
25009211200,2019,0,6224,,6224,,544,,81154,,1194,,3916,,199,,0
25009211300,2018,0,6715,,6523,,335,,90818,,1369,,3417,,158,,3054
25009211300,2019,0,6598,,6411,,477,,93368,,1275,,3541,,91,,3323
25009211401,2018,0,4283,,4244,,335,,83108,,1924,,2306,,91,,7429
25009211401,2019,0,4328,,4291,,309,,80547,,2073,,2394,,83,,7148
25009211402,2018,0,6262,,6262,,224,,103827,,1111,,3570,,55,,5960
25009211402,2019,0,6226,,6226,,289,,106083,,1168,,3611,,65,,6037
25009212100,2018,0,9779,,8682,,330,,102604,,1573,,4562,,237,,0
25009212100,2019,0,9872,,8769,,249,,125204,,1720,,4627,,237,,0
25009213100,2018,0,8270,,8270,,169,,174340,,850,,4452,,229,,1221
25009213100,2019,0,8282,,8282,,18,,184007,,870,,4513,,177,,1224
25009214100,2018,0,6551,,6434,,314,,136812,,,-666666666,3150,,169,,2602
25009214100,2019,0,6568,,6454,,295,,136863,,,-666666666,3073,,148,,2124
25009215101,2018,0,4929,,4759,,522,,152750,,1106,,2437,,76,,940
25009215101,2019,0,4954,,4770,,614,,147273,,1217,,2424,,42,,979
25009215102,2018,0,3091,,3091,,287,,91382,,1223,,1526,,22,,514
25009215102,2019,0,3077,,3077,,318,,93875,,1196,,1544,,23,,511
25009216100,2018,0,5208,,3664,,62,,109712,,,-666666666,2635,,57,,1313
25009216100,2019,0,5240,,3698,,76,,128056,,,-666666666,2710,,60,,1569
25009217100,2018,0,7201,,6962,,309,,95863,,1405,,3923,,199,,0
25009217100,2019,0,7145,,6931,,414,,88478,,1406,,3907,,153,,0
25009217201,2018,0,4234,,4210,,281,,77725,,1397,,2459,,151,,507
25009217201,2019,0,4169,,4157,,263,,82317,,1553,,2468,,121,,519
25009217202,2018,0,3667,,3667,,151,,96741,,1370,,2231,,54,,288
25009217202,2019,0,3612,,3602,,148,,101250,,1417,,2142,,38,,249
25009217300,2018,0,4666,,4650,,562,,56157,,1127,,2876,,176,,8998
25009217300,2019,0,4778,,4772,,832,,56705,,1152,,2792,,208,,9326
25009217400,2018,1,6226,,6162,,1301,,61646,,1196,,3862,,102,,0
25009217400,2019,1,6176,,6127,,1286,,56615,,1289,,3676,,66,,0
25009217500,2018,0,6307,,6042,,322,,84449,,1120,,3791,,46,,1140
25009217500,2019,0,6157,,5882,,315,,96029,,1242,,3769,,39,,1198
25009217600,2018,0,9430,,6836,,245,,101964,,928,,4749,,241,,0
25009217600,2019,0,9848,,7086,,340,,110694,,915,,5070,,182,,0
25009218100,2018,0,5370,,5368,,208,,124025,,1183,,2715,,160,,1611
25009218100,2019,0,5383,,5381,,175,,148854,,1356,,2827,,95,,1607
25009220101,2018,0,4158,,4090,,276,,79313,,1298,,2163,,80,,423
25009220101,2019,0,4183,,4117,,208,,82169,,1369,,2175,,63,,774
25009220102,2018,0,3054,,3054,,254,,83110,,1239,,1685,,113,,243
25009220102,2019,0,3048,,3048,,275,,85777,,1325,,1585,,86,,264
25009221100,2018,0,4485,,4479,,250,,91019,,1180,,2228,,139,,193
25009221100,2019,0,4226,,4222,,236,,89817,,1122,,2132,,135,,215
25009221300,2018,0,4436,,4436,,238,,85219,,1283,,2297,,110,,3012
25009221300,2019,0,4673,,4673,,115,,93077,,1134,,2650,,55,,3066
25009221400,2018,1,3351,,3351,,571,,49318,,1037,,1917,,30,,1509
25009221400,2019,1,3391,,3391,,726,,52146,,1179,,1896,,32,,1446
25009221500,2018,1,3024,,3020,,387,,43382,,946,,1454,,162,,2953
25009221500,2019,1,3100,,3095,,532,,41953,,960,,1545,,132,,2830
25009221600,2018,0,2929,,2921,,534,,44608,,976,,1453,,167,,511
25009221600,2019,0,2967,,2960,,732,,46645,,1128,,1431,,99,,488
25009221700,2018,0,2983,,2983,,230,,51821,,1134,,1737,,46,,466
25009221700,2019,0,2998,,2998,,177,,54349,,1265,,1743,,66,,450
25009221800,2018,0,1807,,1598,,83,,102917,,1375,,915,,48,,624
25009221800,2019,0,1828,,1621,,61,,108382,,1192,,927,,40,,649
25009221901,2018,0,3197,,3197,,237,,79830,,1520,,1861,,127,,649
25009221901,2019,0,3426,,3426,,192,,93229,,1429,,1902,,118,,678
25009221902,2018,0,3837,,3837,,144,,82108,,1205,,2350,,132,,425
25009221902,2019,0,3553,,3553,,220,,81399,,1318,,2232,,41,,408
25009222100,2018,0,3713,,3700,,228,,113469,,1128,,2010,,95,,1353
25009222100,2019,0,3745,,3711,,243,,106283,,1134,,1939,,58,,1388
25009223100,2018,0,4457,,4401,,347,,75172,,905,,2266,,123,,1615
25009223100,2019,0,4370,,4309,,345,,83980,,936,,2241,,139,,1539
25009223200,2018,0,3848,,3828,,372,,69079,,1003,,2134,,84,,2863
25009223200,2019,0,3883,,3873,,392,,65298,,1135,,2223,,107,,2986
25009223300,2018,0,5596,,5594,,226,,108116,,1389,,3279,,109,,1816
25009223300,2019,0,5710,,5708,,317,,115906,,1357,,3213,,77,,1857
25009250100,2018,1,2913,,2913,,933,,21936,,669,,1210,,149,,7390
25009250100,2019,1,2899,,2899,,934,,22682,,808,,1130,,129,,6924
25009250200,2018,0,5983,,5941,,1582,,44058,,1156,,2910,,510,,193
25009250200,2019,0,6181,,6135,,1444,,44659,,1227,,3074,,592,,251
25009250300,2018,1,2030,,2030,,383,,42353,,1179,,1043,,70,,1086
25009250300,2019,1,2111,,2111,,373,,44103,,1193,,1119,,87,,951
25009250400,2018,0,4064,,4059,,1538,,29490,,1063,,1830,,100,,337
25009250400,2019,0,4192,,4185,,1282,,35938,,1113,,1994,,113,,372
25009250500,2018,0,4097,,4075,,940,,39398,,1154,,1979,,144,,247
25009250500,2019,0,4246,,4217,,862,,41801,,1200,,2107,,154,,250
25009250600,2018,0,5445,,5403,,698,,55729,,1203,,3183,,336,,272
25009250600,2019,0,5334,,5286,,702,,51843,,1317,,3097,,199,,303
25009250700,2018,0,4900,,4900,,1223,,45903,,1156,,2672,,299,,2239
25009250700,2019,0,5074,,5074,,968,,51250,,1246,,2763,,260,,2395
25009250800,2018,1,7840,,7357,,1809,,46466,,1261,,4038,,361,,1055
25009250800,2019,1,8071,,7514,,1615,,51520,,1289,,4333,,436,,1163
25009250900,2018,0,2155,,2155,,679,,21823,,838,,914,,116,,117
25009250900,2019,0,2120,,2120,,719,,21911,,978,,901,,108,,141
25009251000,2018,0,1913,,1880,,561,,39939,,1131,,970,,53,,312
25009251000,2019,0,1873,,1855,,528,,52434,,1152,,1017,,18,,301
25009251100,2018,0,2800,,2565,,1042,,20288,,665,,965,,49,,796
25009251100,2019,0,2773,,2543,,783,,20513,,624,,912,,25,,848
25009251200,2018,0,1466,,1465,,422,,18682,,856,,666,,63,,481
25009251200,2019,0,1495,,1495,,392,,24773,,923,,661,,89,,510
25009251300,2018,0,3610,,3604,,1128,,38468,,860,,1782,,187,,994
25009251300,2019,0,3479,,3470,,1087,,35779,,801,,1710,,179,,1030
25009251400,2018,0,5171,,5048,,965,,51852,,1138,,2563,,251,,329
25009251400,2019,0,5092,,4967,,1089,,51862,,1037,,2683,,337,,376
25009251500,2018,0,5962,,5962,,994,,40664,,1149,,3053,,331,,3959
25009251500,2019,0,5675,,5675,,726,,46825,,1216,,3026,,322,,4050
25009251600,2018,1,5841,,5823,,1554,,46394,,1160,,3275,,294,,5951
25009251600,2019,1,6195,,6175,,1232,,50625,,1184,,3653,,291,,5969
25009251700,2018,0,5570,,5532,,1187,,54406,,1231,,2971,,204,,2705
25009251700,2019,0,5157,,5112,,1132,,56207,,1328,,2861,,209,,2741
25009251800,2018,0,8081,,8029,,1017,,55908,,1214,,4195,,338,,505
25009251800,2019,0,7975,,7800,,951,,64431,,1268,,4077,,258,,579
25009252101,2018,0,3575,,3567,,310,,66331,,1154,,1981,,117,,1349
25009252101,2019,0,3683,,3673,,549,,60096,,1239,,1962,,110,,1570
25009252102,2018,0,4144,,4144,,302,,115099,,994,,2309,,160,,1379
25009252102,2019,0,4114,,4114,,332,,117212,,1125,,2263,,159,,1363
25009252201,2018,0,3215,,3203,,269,,74743,,473,,1885,,110,,981
25009252201,2019,0,3394,,3382,,169,,83438,,,-666666666,1991,,82,,1026
25009252202,2018,0,3177,,3177,,75,,111895,,,-666666666,1947,,131,,510
25009252202,2019,0,3193,,3193,,105,,113650,,,-666666666,1896,,77,,526
25009252300,2018,1,7660,,7478,,1021,,67002,,1163,,4596,,236,,3398
25009252300,2019,1,7755,,7570,,881,,69729,,1111,,4608,,284,,3460
25009252400,2018,1,4567,,4566,,1043,,44861,,1220,,2355,,90,,811
25009252400,2019,1,4607,,4607,,1041,,46844,,1312,,2480,,117,,879
25009252501,2018,0,4258,,4258,,402,,66374,,1433,,2587,,254,,644
25009252501,2019,0,4320,,4304,,395,,67168,,1585,,2578,,271,,592
25009252502,2018,0,4757,,4653,,506,,72647,,1094,,2623,,224,,3352
25009252502,2019,0,4786,,4694,,462,,70588,,1282,,2638,,198,,3347
25009252601,2018,0,7301,,7242,,459,,65933,,1175,,4479,,350,,1866
25009252601,2019,0,7115,,7021,,479,,73894,,1034,,4106,,248,,1835
25009252602,2018,0,4578,,4559,,181,,116125,,1505,,2738,,189,,1761
25009252602,2019,0,4418,,4418,,100,,121375,,1579,,2642,,110,,1726
25009252603,2018,0,2787,,2778,,29,,91618,,1064,,1799,,69,,146
25009252603,2019,0,2897,,2884,,98,,95110,,1229,,1773,,71,,163
25009253100,2018,0,5314,,5264,,450,,71328,,1344,,2985,,236,,2551
25009253100,2019,0,5522,,5483,,516,,78634,,1362,,3043,,164,,2805
25009253201,2018,0,3147,,3045,,154,,88565,,1255,,1859,,53,,4019
25009253201,2019,0,3149,,3044,,160,,86563,,1314,,1754,,40,,3874
25009253202,2018,0,7160,,6445,,599,,92936,,1592,,3831,,218,,2959
25009253202,2019,0,7332,,6589,,782,,91734,,1669,,3844,,268,,2884
25009253203,2018,0,4369,,4154,,45,,166711,,1938,,2294,,44,,1477
25009253203,2019,0,4395,,4176,,58,,168125,,2202,,2293,,48,,1640
25009253204,2018,0,6194,,6051,,122,,156438,,1874,,3142,,43,,3420
