geoid,latitude,longitude,population,population_source_code,population_moe,population_moe_source_code,poverty_population,poverty_population_source_code,poverty_count,poverty_count_source_code,poverty_count_moe,poverty_count_moe_source_code,median_household_income,median_household_income_source_code,median_income_moe,median_income_moe_source_code,workers,workers_source_code,public_transit_workers,public_transit_workers_source_code,median_gross_rent,median_gross_rent_source_code,median_rent_moe,median_rent_moe_source_code
25021414200,42.0798811,-71.1613536,7502,,572.0,,7457,,392,,365.0,,211635.0,,42245.0,,3860,,487,,3151.0,,180.0,
25021414300,42.1231218,-71.169319,5331,,489.0,,5327,,256,,157.0,,169632.0,,17417.0,,2558,,364,,1753.0,,392.0,
25021415101,42.1734793,-71.1595529,5683,,598.0,,5561,,225,,201.0,,147163.0,,27034.0,,2948,,398,,1798.0,,383.0,
25021415103,42.1507686,-71.1353241,4166,,359.0,,4101,,178,,166.0,,104861.0,,20361.0,,2285,,204,,2205.0,,297.0,
25021415104,42.1460959,-71.1516091,3638,,550.0,,3638,,78,,50.0,,128704.0,,24651.0,,1808,,46,,1560.0,,1001.0,
25021415201,42.1663813,-71.1011791,3771,,548.0,,3710,,256,,174.0,,133015.0,,76015.0,,2196,,92,,2295.0,,301.0,
25021415202,42.1602119,-71.1191079,3241,,536.0,,3182,,172,,144.0,,142083.0,,28922.0,,1309,,143,,2639.0,,439.0,
25021415300,42.1963267,-71.1287863,3960,,498.0,,3926,,147,,79.0,,152214.0,,55043.0,,1969,,84,,2708.0,,1569.0,
25021416101,42.2404604,-71.0710504,5875,,466.0,,5870,,200,,210.0,,195403.0,,50040.0,,3027,,89,,,-666666666,,-222222222
25021416102,42.2259907,-71.1000663,4167,,795.0,,2805,,97,,53.0,,188523.0,,72724.0,,1994,,25,,2002.0,,233.0,
25021416200,42.2545227,-71.0958574,6786,,814.0,,6718,,498,,364.0,,132433.0,,26171.0,,3636,,766,,1379.0,,173.0,
25021416300,42.2627175,-71.0767067,5410,,603.0,,5372,,266,,187.0,,192365.0,,28149.0,,2577,,278,,1983.0,,307.0,
25021416400,42.2616892,-71.0494421,6282,,665.0,,6282,,210,,156.0,,200542.0,,13469.0,,3055,,101,,,-666666666,,-222222222
25021417100,42.2582773,-71.0263003,6139,,562.0,,6139,,301,,142.0,,102016.0,,16968.0,,3298,,802,,1882.0,,122.0,
25021417201,42.2757627,-71.0348424,5161,,701.0,,5161,,474,,322.0,,116630.0,,37810.0,,3209,,951,,2485.0,,168.0,
25021417202,42.2652928,-71.0308777,3804,,551.0,,3804,,589,,276.0,,103646.0,,45280.0,,2126,,164,,1953.0,,423.0,
25021417300,42.2978783,-71.0286453,3512,,395.0,,3293,,277,,128.0,,134318.0,,22083.0,,2055,,308,,2978.0,,388.0,
25021417400,42.3050138,-70.989041,3078,,386.0,,3078,,142,,85.0,,140781.0,,22251.0,,1476,,139,,2530.0,,1727.0,
25021417501,42.279776,-71.0160241,5702,,870.0,,5702,,459,,342.0,,99800.0,,38145.0,,3328,,681,,2148.0,,87.0,
25021417502,42.2791507,-71.0276145,4643,,443.0,,4643,,469,,225.0,,74408.0,,14301.0,,2879,,601,,1915.0,,227.0,
25021417601,42.2733766,-71.0146488,5426,,762.0,,5017,,415,,168.0,,102308.0,,14050.0,,2897,,649,,1822.0,,205.0,
25021417602,42.2903815,-70.9709845,4909,,639.0,,4909,,540,,253.0,,98778.0,,21784.0,,2716,,457,,1650.0,,98.0,
25021417702,42.2583235,-70.9886912,2701,,423.0,,2694,,294,,139.0,,131724.0,,20347.0,,1424,,283,,1918.0,,169.0,
25021417703,42.2493101,-70.9983631,2131,,208.0,,1944,,265,,101.0,,62083.0,,21851.0,,1007,,351,,1743.0,,305.0,
25021417704,42.2560367,-71.0034097,4187,,848.0,,4187,,231,,126.0,,97708.0,,13127.0,,2635,,647,,2280.0,,265.0,
25021417801,42.264324,-70.9711138,5587,,570.0,,5587,,521,,351.0,,111274.0,,14431.0,,2608,,262,,1973.0,,295.0,
25021417802,42.2566996,-70.9654512,3279,,462.0,,3279,,996,,332.0,,44482.0,,17791.0,,1404,,245,,627.0,,108.0,
25021417901,42.2463221,-70.9772203,7413,,847.0,,7407,,1405,,482.0,,58864.0,,10113.0,,3465,,380,,1757.0,,123.0,
25021417902,42.2463023,-70.9906919,3765,,544.0,,3765,,468,,233.0,,110000.0,,14124.0,,2248,,435,,1984.0,,182.0,
25021418002,42.2386598,-70.995667,7239,,746.0,,7158,,400,,189.0,,103859.0,,13258.0,,3939,,519,,2014.0,,119.0,
25021418003,42.234233,-71.0176985,2786,,465.0,,2786,,240,,137.0,,113147.0,,18006.0,,2168,,384,,2730.0,,127.0,
25021418004,42.2383758,-71.0104993,5208,,710.0,,5194,,652,,279.0,,82826.0,,20613.0,,2973,,422,,1874.0,,137.0,
25021418101,42.2510995,-71.0135658,4878,,758.0,,4857,,605,,291.0,,110682.0,,21099.0,,2610,,354,,1952.0,,172.0,
25021418102,42.2470773,-71.0212136,3555,,692.0,,3550,,241,,128.0,,108621.0,,34079.0,,2363,,364,,2308.0,,225.0,
25021418201,42.2400626,-71.0498493,6219,,837.0,,6198,,1480,,877.0,,73926.0,,10950.0,,3253,,538,,1973.0,,229.0,
25021419100,42.2179715,-71.0218414,5901,,688.0,,5901,,461,,262.0,,127000.0,,11176.0,,3476,,552,,1990.0,,273.0,
25021419200,42.2234333,-70.9950735,5386,,578.0,,5244,,345,,146.0,,123011.0,,27250.0,,2889,,212,,1206.0,,527.0,
25021419300,42.2276289,-70.9851875,4016,,505.0,,4016,,234,,147.0,,102750.0,,15506.0,,2120,,103,,1435.0,,731.0,
25021419400,42.2313703,-70.9701725,3222,,515.0,,3222,,132,,74.0,,94107.0,,34254.0,,1522,,139,,1816.0,,1415.0,
25021419500,42.2097226,-70.9780239,3582,,515.0,,3438,,60,,50.0,,161192.0,,14636.0,,1912,,155,,2370.0,,284.0,
25021419601,42.1968562,-70.981317,1302,,236.0,,1302,,156,,142.0,,101484.0,,11539.0,,797,,93,,2991.0,,1014.0,
25021419602,42.1770444,-70.9965221,6109,,736.0,,6109,,175,,125.0,,137280.0,,30976.0,,3146,,251,,1602.0,,1061.0,
25021419700,42.191861,-71.0017134,4582,,618.0,,4509,,93,,84.0,,168777.0,,21152.0,,2553,,233,,1982.0,,759.0,
25021419800,42.2005902,-71.0225606,4662,,439.0,,4521,,322,,136.0,,89868.0,,33549.0,,2581,,232,,1788.0,,331.0,
25021420101,42.1871207,-71.0350078,6048,,1059.0,,6025,,569,,301.0,,112024.0,,22402.0,,2965,,511,,2437.0,,447.0,
25021420102,42.1919639,-71.0522084,3800,,535.0,,3793,,233,,216.0,,114031.0,,9787.0,,2248,,167,,2515.0,,461.0,
25021420201,42.1790521,-71.0566567,3030,,430.0,,2912,,271,,119.0,,76776.0,,36939.0,,1624,,221,,832.0,,739.0,
25021420202,42.1976918,-71.0761151,6752,,580.0,,6747,,397,,210.0,,96125.0,,25788.0,,3808,,216,,2128.0,,173.0,
25021420301,42.1684211,-71.0416967,7344,,1116.0,,7338,,333,,290.0,,108676.0,,11476.0,,4058,,177,,1806.0,,189.0,
25021420302,42.1524465,-71.0409685,7709,,816.0,,7594,,736,,376.0,,79333.0,,12353.0,,3301,,301,,1950.0,,279.0,
25021421100,42.1380389,-71.0188016,5508,,549.0,,5508,,422,,225.0,,107420.0,,23748.0,,2792,,51,,,-666666666,,-222222222
25021421200,42.1533016,-70.9969789,5812,,550.0,,5767,,318,,233.0,,107902.0,,22824.0,,3265,,218,,1553.0,,629.0,
25021422100,42.1607808,-70.9769861,5546,,555.0,,5542,,180,,96.0,,139141.0,,41058.0,,3043,,107,,2217.0,,429.0,
25021422201,42.1580566,-70.9440171,2119,,360.0,,2110,,105,,78.0,,87454.0,,65613.0,,1356,,126,,2347.0,,157.0,
25021422202,42.170141,-70.9363782,7279,,727.0,,7279,,497,,283.0,,93542.0,,15457.0,,3809,,582,,1672.0,,164.0,
25021422301,42.1916359,-70.9640991,3436,,695.0,,3433,,96,,61.0,,167500.0,,17571.0,,1699,,98,,2023.0,,990.0,
25021422303,42.1931616,-70.9362146,4778,,482.0,,4669,,682,,408.0,,83867.0,,9869.0,,2605,,233,,2021.0,,188.0,
25021422304,42.1822793,-70.9434457,2006,,406.0,,1994,,186,,174.0,,118109.0,,40432.0,,1232,,52,,2158.0,,711.0,
25021422401,42.2115798,-70.9530053,3357,,506.0,,3239,,340,,180.0,,72988.0,,29578.0,,1744,,195,,1829.0,,453.0,
25021422402,42.2152188,-70.9635618,4078,,650.0,,4004,,133,,83.0,,119460.0,,25571.0,,2488,,240,,1604.0,,296.0,
25021422501,42.2045482,-70.9250295,4372,,400.0,,4372,,420,,225.0,,80824.0,,17132.0,,2720,,294,,1833.0,,222.0,
25021422502,42.2137779,-70.9374231,6101,,813.0,,6101,,895,,576.0,,91128.0,,17214.0,,3027,,309,,1690.0,,159.0,
25021422600,42.2286236,-70.9382049,7050,,917.0,,7050,,381,,240.0,,131328.0,,35502.0,,3706,,194,,2190.0,,300.0,
25021422700,42.2395414,-70.9467163,3923,,461.0,,3834,,223,,143.0,,111441.0,,14433.0,,1871,,131,,1763.0,,300.0,
25021422800,42.2494745,-70.9453431,3741,,462.0,,3728,,258,,152.0,,119634.0,,18309.0,,1869,,128,,1871.0,,140.0,
25021423101,42.2365601,-70.7990736,3517,,462.0,,3517,,159,,101.0,,185775.0,,26928.0,,1556,,139,,,-666666666,,-222222222
25021423102,42.262428,-70.7988829,4841,,465.0,,4756,,85,,91.0,,213182.0,,57103.0,,2355,,378,,2547.0,,622.0,
25021440101,42.0185719,-71.323396,6772,,301.0,,6772,,741,,463.0,,76051.0,,21284.0,,3130,,82,,2038.0,,167.0,
25021440102,42.0051263,-71.355793,3100,,302.0,,3100,,69,,50.0,,139375.0,,41321.0,,1777,,14,,1588.0,,445.0,
25021441202,42.0272829,-71.3925792,3002,,240.0,,2986,,87,,53.0,,189583.0,,19832.0,,1630,,76,,,-666666666,,-222222222
25021441203,42.0532043,-71.3081145,3793,,364.0,,3635,,179,,104.0,,127784.0,,23079.0,,1820,,42,,,-666666666,,-222222222
25021441204,42.0708954,-71.3466052,5510,,398.0,,5463,,419,,275.0,,133242.0,,27838.0,,2520,,19,,1125.0,,539.0,
25021442101,42.0945844,-71.3885933,5584,,605.0,,4810,,279,,165.0,,140477.0,,19226.0,,2933,,137,,1700.0,,397.0,
25021442103,42.1176651,-71.4037132,7205,,732.0,,7205,,92,,86.0,,195694.0,,30722.0,,3894,,81,,,-666666666,,-222222222
25021442104,42.0952038,-71.4185478,5632,,628.0,,5632,,268,,303.0,,149464.0,,26523.0,,3572,,105,,1712.0,,454.0,
25021442105,42.0822915,-71.4355615,2144,,402.0,,2144,,83,,53.0,,119489.0,,18257.0,,1308,,27,,2485.0,,310.0,
25021442201,42.0507024,-71.4175967,3951,,349.0,,3936,,302,,217.0,,153194.0,,22547.0,,2230,,77,,2201.0,,251.0,
25021442203,42.0688104,-71.376659,3978,,527.0,,3917,,354,,204.0,,100735.0,,18203.0,,2039,,91,,2099.0,,172.0,
25021442204,42.0817139,-71.3919723,4573,,810.0,,4414,,384,,267.0,,106343.0,,35211.0,,2079,,76,,1048.0,,148.0,
25021443103,42.033356,-71.4765509,4215,,551.0,,4215,,288,,174.0,,121400.0,,34995.0,,2328,,62,,1534.0,,328.0,
25021443104,42.059352,-71.4760814,4649,,541.0,,4621,,349,,250.0,,135164.0,,28402.0,,2636,,7,,1175.0,,784.0,
25021443105,42.0898665,-71.4819762,2167,,320.0,,2167,,88,,73.0,,114150.0,,22276.0,,1162,,21,,,-666666666,,-222222222
25021443106,42.1211694,-71.4650746,6129,,976.0,,6101,,33,,31.0,,108353.0,,28491.0,,2874,,32,,2198.0,,509.0,
25021456101,42.1081632,-71.0830825,3746,,620.0,,3613,,277,,234.0,,110952.0,,20051.0,,1930,,28,,2331.0,,327.0,
25021456102,42.1242491,-71.0866988,5545,,718.0,,5501,,623,,288.0,,83042.0,,14022.0,,2654,,66,,1679.0,,300.0,
25021456200,42.1489398,-71.0816571,3910,,556.0,,3856,,262,,160.0,,116094.0,,6301.0,,2459,,54,,2481.0,,393.0,
25021456301,42.1301077,-71.1096329,2159,,455.0,,2159,,218,,128.0,,75000.0,,24452.0,,1206,,45,,1428.0,,175.0,
25021456302,42.1365269,-71.1215724,4692,,647.0,,4688,,853,,406.0,,60924.0,,47499.0,,2243,,111,,2224.0,,251.0,
25021456401,42.1269479,-71.1282123,2801,,441.0,,2801,,167,,99.0,,100465.0,,20199.0,,1442,,75,,1571.0,,356.0,
25021456402,42.0971245,-71.12013,6221,,625.0,,6221,,263,,173.0,,158906.0,,34496.0,,3179,,106,,2176.0,,564.0,
25021457100,42.1324607,-71.054013,4753,,36.0,,4718,,243,,135.0,,129487.0,,29665.0,,2738,,133,,1648.0,,273.0,
25021457200,42.2868301,-71.232566,6049,,593.0,,6028,,70,,72.0,,215380.0,,64226.0,,3147,,160,,2352.0,,261.0,
25021980000,42.2182832,-71.0547891,0,,14.0,,0,,0,,14.0,,,-666666666,,-222222222,0,,0,,,-666666666,,-222222222
25023500101,42.3402327,-70.8833012,3484,,423.0,,3472,,131,,70.0,,123409.0,,25961.0,,1995,,244,,1819.0,,286.0,
25023500103,42.2713919,-70.8234876,2867,,645.0,,2867,,119,,86.0,,137857.0,,41514.0,,2000,,52,,2294.0,,482.0,
25023500104,42.2822227,-70.8737912,3747,,392.0,,3747,,287,,174.0,,110446.0,,19193.0,,2119,,113,,1744.0,,348.0,
25023501101,42.2535173,-70.8733337,3545,,401.0,,3545,,199,,84.0,,173813.0,,33450.0,,1563,,208,,,-666666666,,-222222222
25023501102,42.2432956,-70.9053723,8680,,683.0,,8525,,290,,191.0,,213993.0,,51913.0,,4228,,590,,2163.0,,666.0,
25023501201,42.2137761,-70.8907817,4322,,572.0,,4322,,75,,78.0,,239833.0,,49741.0,,1999,,162,,,-666666666,,-222222222
25023501203,42.21216,-70.8644592,2444,,271.0,,2444,,20,,31.0,,230865.0,,34837.0,,1226,,26,,,-666666666,,-222222222
25023501204,42.1883725,-70.8941089,5194,,525.0,,5112,,197,,126.0,,88056.0,,38555.0,,1530,,199,,3111.0,,210.0,
25023502101,42.1268058,-70.9125421,6603,,1038.0,,6603,,290,,238.0,,112942.0,,18098.0,,3774,,73,,1649.0,,321.0,
25023502102,42.1062072,-70.9036611,4966,,718.0,,4966,,445,,242.0,,105305.0,,19229.0,,2462,,68,,1261.0,,185.0,
25023502200,42.1470653,-70.9126706,6140,,776.0,,5984,,578,,391.0,,86128.0,,15972.0,,3013,,45,,1750.0,,804.0,
25023503101,42.1329301,-70.8686795,7344,,711.0,,7330,,386,,356.0,,188277.0,,40114.0,,3872,,154,,1911.0,,393.0,
25023503102,42.106252,-70.8465957,7456,,712.0,,7355,,454,,182.0,,168672.0,,22030.0,,3717,,155,,,-666666666,,-222222222
25023504101,42.1695061,-70.8357089,5409,,389.0,,5247,,167,,106.0,,167431.0,,31306.0,,2848,,146,,1714.0,,705.0,
25023504102,42.1510497,-70.795235,5900,,387.0,,5900,,178,,132.0,,199712.0,,15241.0,,2738,,91,,2425.0,,328.0,
25023505102,42.1975067,-70.7967,5676,,598.0,,5650,,85,,52.0,,179138.0,,30713.0,,2912,,255,,1473.0,,370.0,
25023505103,42.2418875,-70.752453,3027,,686.0,,3027,,38,,43.0,,130109.0,,26964.0,,1819,,108,,1853.0,,134.0,
25023505104,42.2075203,-70.7225624,3851,,576.0,,3851,,158,,99.0,,109904.0,,54125.0,,2064,,171,,2078.0,,408.0,
25023505201,42.1611511,-70.7062996,1918,,251.0,,1800,,39,,30.0,,126279.0,,21187.0,,911,,71,,,-666666666,,-222222222
25023505202,42.1919033,-70.7392097,4673,,455.0,,4603,,142,,98.0,,126193.0,,46616.0,,2189,,181,,,-666666666,,-222222222
25023506102,42.1279892,-70.7537137,5851,,671.0,,5801,,452,,288.0,,119340.0,,26645.0,,3347,,180,,1762.0,,175.0,
25023506103,42.113471,-70.7005875,2661,,795.0,,2650,,722,,799.0,,111875.0,,14320.0,,1199,,54,,,-666666666,,-222222222
25023506104,42.1310557,-70.7228626,4153,,530.0,,4106,,55,,14.0,,167793.0,,42910.0,,2360,,66,,,-666666666,,-222222222
25023506202,42.0760301,-70.6973696,2740,,364.0,,2740,,81,,47.0,,130226.0,,9939.0,,1418,,43,,1592.0,,1359.0,
25023506203,42.0814202,-70.6759788,5695,,652.0,,5646,,335,,211.0,,142176.0,,31357.0,,3088,,47,,1239.0,,614.0,
25023506205,42.1150337,-70.671658,2196,,540.0,,2170,,161,,96.0,,125491.0,,26998.0,,1415,,23,,2136.0,,238.0,
25023506206,42.0941101,-70.6502573,2499,,362.0,,2492,,129,,114.0,,92222.0,,51560.0,,1309,,71,,1287.0,,409.0,
25023507101,42.0496358,-70.7526895,5559,,535.0,,5437,,152,,106.0,,188681.0,,34930.0,,2805,,28,,1819.0,,851.0,
25023507103,42.0181081,-70.6896521,4162,,441.0,,4162,,179,,116.0,,197857.0,,31590.0,,2119,,128,,2205.0,,399.0,
25023507104,42.0443524,-70.6792393,6389,,718.0,,6389,,481,,317.0,,142016.0,,41171.0,,2813,,226,,1431.0,,1065.0,
25023508101,42.0957441,-70.8031318,7249,,739.0,,7156,,396,,223.0,,170053.0,,44756.0,,3614,,58,,2646.0,,395.0,
25023508102,42.0461021,-70.8250685,4920,,546.0,,4920,,181,,110.0,,115842.0,,25349.0,,2683,,68,,2213.0,,558.0,
25023508200,42.0543663,-70.793904,6166,,563.0,,6166,,203,,110.0,,134839.0,,25535.0,,3530,,86,,1093.0,,428.0,
25023509101,41.9633114,-70.7370822,7368,,691.0,,7173,,151,,112.0,,115670.0,,20830.0,,4015,,106,,,-666666666,,-222222222
25023509102,42.0033949,-70.7425938,6414,,693.0,,6414,,237,,106.0,,116086.0,,27215.0,,3570,,69,,1199.0,,450.0,
25023510100,42.1154566,-71.0102778,4865,,710.0,,4865,,111,,87.0,,103601.0,,17439.0,,2417,,64,,1875.0,,872.0,
25023510200,42.1039699,-70.9998186,7292,,870.0,,7263,,1229,,610.0,,103293.0,,18149.0,,3782,,113,,1721.0,,169.0,
25023510300,42.1006006,-71.0253675,4293,,796.0,,4293,,889,,364.0,,54292.0,,9752.0,,1679,,189,,1609.0,,128.0,
25023510400,42.0931685,-71.0213329,3954,,669.0,,3932,,1098,,365.0,,58529.0,,18177.0,,1613,,85,,1549.0,,203.0,
25023510501,42.1081161,-71.0335243,3698,,728.0,,3601,,408,,204.0,,109766.0,,17083.0,,1732,,105,,1927.0,,431.0,
25023510503,42.0942619,-71.0655746,3876,,519.0,,3642,,696,,245.0,,54113.0,,22382.0,,1796,,36,,1639.0,,158.0,
25023510504,42.0948677,-71.0331707,2676,,675.0,,2676,,615,,491.0,,39932.0,,36806.0,,913,,36,,693.0,,170.0,
25023510505,42.0981272,-71.0495985,4383,,649.0,,4282,,803,,524.0,,55074.0,,10511.0,,2032,,88,,1374.0,,143.0,
25023510600,42.0805604,-71.0602559,3460,,526.0,,3344,,274,,207.0,,173509.0,,25561.0,,1840,,30,,2632.0,,1358.0,
25023510700,42.0801783,-71.0383569,6946,,1150.0,,6881,,445,,273.0,,148482.0,,64146.0,,3423,,107,,1574.0,,201.0,
25023510800,42.0843702,-71.0282325,7632,,1225.0,,7466,,1323,,705.0,,61735.0,,17009.0,,3554,,379,,1615.0,,157.0,
25023510900,42.0832507,-71.0198693,2389,,517.0,,2385,,759,,243.0,,37558.0,,16804.0,,818,,139,,1072.0,,352.0,
25023511000,42.0876568,-71.0109919,3054,,539.0,,3054,,737,,351.0,,65758.0,,18199.0,,1303,,40,,1402.0,,250.0,
25023511100,42.0916707,-70.9924174,5698,,626.0,,5693,,319,,215.0,,99951.0,,15876.0,,3026,,81,,2238.0,,82.0,
25023511200,42.0783429,-70.9884011,5431,,843.0,,5321,,810,,304.0,,69603.0,,21304.0,,2155,,90,,687.0,,207.0,
25023511301,42.0694477,-71.0040043,6362,,673.0,,6257,,527,,224.0,,66127.0,,19258.0,,2975,,276,,1545.0,,261.0,
25023511302,42.0569497,-70.9954304,3770,,551.0,,3765,,334,,243.0,,98271.0,,21356.0,,1814,,152,,,-666666666,,-222222222
25023511400,42.0750566,-71.0250507,4221,,891.0,,4188,,653,,360.0,,73438.0,,14913.0,,2012,,96,,1951.0,,225.0,
25023511500,42.0698776,-71.0224581,5022,,829.0,,5003,,685,,386.0,,89388.0,,14190.0,,2204,,105,,1878.0,,174.0,
25023511601,42.0617788,-71.0180164,4415,,725.0,,4267,,728,,604.0,,83077.0,,28934.0,,1675,,49,,1968.0,,210.0,
25023511602,42.0525638,-71.0160119,3449,,614.0,,3449,,577,,196.0,,51738.0,,50005.0,,1628,,27,,365.0,,88.0,
25023511701,42.0621008,-71.0373838,5241,,544.0,,5111,,291,,192.0,,110089.0,,14798.0,,2569,,101,,2121.0,,367.0,
25023511702,42.0614128,-71.0605061,2953,,475.0,,2745,,68,,48.0,,116597.0,,21485.0,,1501,,19,,1411.0,,140.0,
25023520100,42.1039601,-70.9458292,7217,,791.0,,7090,,276,,186.0,,126860.0,,11157.0,,3972,,295,,1182.0,,156.0,
25023520201,42.137267,-70.9552544,3515,,417.0,,3515,,206,,108.0,,101164.0,,16947.0,,2060,,71,,1424.0,,393.0,
25023520202,42.1263403,-70.9780198,6276,,807.0,,6276,,475,,371.0,,119133.0,,21608.0,,3415,,24,,1912.0,,316.0,
25023521101,42.0762502,-70.959526,4582,,415.0,,4582,,294,,211.0,,108566.0,,7148.0,,2544,,6,,,-666666666,,-222222222
25023521102,42.079604,-70.9423617,3497,,615.0,,3497,,452,,296.0,,94074.0,,45672.0,,1736,,21,,1875.0,,332.0,
25023521201,42.087609,-70.9344775,3207,,477.0,,3207,,311,,178.0,,102917.0,,23879.0,,2038,,116,,1843.0,,166.0,
25023521202,42.0744164,-70.9145748,3929,,403.0,,3929,,88,,61.0,,120868.0,,20761.0,,2353,,155,,1391.0,,318.0,
25023522101,42.0580419,-70.8501475,4738,,491.0,,4700,,93,,55.0,,117121.0,,24867.0,,2529,,57,,2050.0,,1073.0,
25023522102,42.058518,-70.8823,5877,,493.0,,5812,,178,,109.0,,106894.0,,31141.0,,2804,,91,,,-666666666,,-222222222
25023523100,42.0188638,-70.9654261,3419,,406.0,,3419,,85,,74.0,,127790.0,,13890.0,,2112,,36,,1820.0,,398.0,
25023523201,42.0591118,-70.9731985,3055,,319.0,,2964,,260,,199.0,,115799.0,,18195.0,,1416,,52,,1356.0,,508.0,
25023523203,42.0317036,-70.9139499,4393,,509.0,,4378,,71,,66.0,,177750.0,,59403.0,,2633,,72,,1694.0,,633.0,
25023523204,42.0371161,-70.9421781,3553,,440.0,,3553,,168,,111.0,,115203.0,,19004.0,,1960,,109,,1225.0,,1012.0,
25023524101,42.0333102,-71.0443961,3363,,320.0,,3221,,65,,75.0,,122917.0,,29648.0,,1853,,9,,,-666666666,,-222222222
25023524102,42.0224585,-70.9972849,4319,,322.0,,4310,,279,,215.0,,125027.0,,20455.0,,2321,,15,,2040.0,,662.0,
25023525101,41.9730476,-71.0115279,7289,,568.0,,7259,,461,,241.0,,94885.0,,22673.0,,4190,,29,,2064.0,,283.0,
25023525104,41.9582895,-70.9846206,7408,,808.0,,7217,,245,,144.0,,144456.0,,13153.0,,4161,,95,,1723.0,,388.0,
25023525204,41.9789371,-70.9307743,4033,,548.0,,4033,,95,,79.0,,146667.0,,23329.0,,1951,,96,,,-666666666,,-222222222
25023526100,42.0026344,-70.8637056,7734,,23.0,,7734,,239,,133.0,,106851.0,,18895.0,,3852,,46,,1494.0,,554.0,
25023530100,41.9523965,-70.7006983,4440,,522.0,,4388,,380,,186.0,,91524.0,,22097.0,,2413,,44,,1041.0,,292.0,
25023530200,41.9752998,-70.6806401,4458,,489.0,,4449,,815,,347.0,,71205.0,,19167.0,,2479,,51,,1787.0,,172.0,
25023530300,41.9619817,-70.6673485,3823,,506.0,,3823,,330,,233.0,,70204.0,,13721.0,,2270,,39,,1670.0,,187.0,
25023530400,41.9136094,-70.718282,5779,,708.0,,5779,,157,,119.0,,124158.0,,26937.0,,2909,,65,,,-666666666,,-222222222
25023530500,41.9458544,-70.6510226,5861,,718.0,,5411,,552,,264.0,,95357.0,,34852.0,,3056,,1,,1820.0,,147.0,
25023530600,41.8698585,-70.6603338,6562,,517.0,,5543,,88,,83.0,,128877.0,,7626.0,,2995,,14,,2133.0,,643.0,
25023530700,41.9476234,-70.5958026,6440,,756.0,,6434,,317,,160.0,,111964.0,,8103.0,,3218,,47,,2424.0,,521.0,
25023530801,41.8826508,-70.5640935,6724,,804.0,,6724,,219,,114.0,,135781.0,,10976.0,,3078,,97,,1953.0,,1743.0,
25023530802,41.8888055,-70.5335701,4612,,599.0,,4612,,216,,194.0,,125417.0,,10990.0,,2486,,10,,2262.0,,542.0,
25023530902,41.835615,-70.5576463,4485,,642.0,,4441,,79,,45.0,,124254.0,,14200.0,,2566,,36,,1883.0,,568.0,
25023530903,41.8160569,-70.594455,6162,,616.0,,6142,,533,,409.0,,115194.0,,23871.0,,3115,,0,,2682.0,,314.0,
25023530904,41.7900116,-70.5916498,3310,,718.0,,3295,,46,,41.0,,130117.0,,24582.0,,1767,,24,,,-666666666,,-222222222
25023540101,41.8669369,-70.9463711,4553,,533.0,,4504,,362,,157.0,,102628.0,,20341.0,,2584,,9,,1867.0,,320.0,
25023540102,41.8158517,-70.9348475,2657,,289.0,,2607,,133,,82.0,,118603.0,,26668.0,,1395,,0,,1418.0,,788.0,
25023540103,41.8148141,-70.9899145,4522,,557.0,,4508,,90,,61.0,,167059.0,,18067.0,,2734,,0,,2400.0,,2316.0,
25023541100,41.7608637,-70.8389561,5770,,18.0,,5745,,301,,241.0,,119239.0,,10810.0,,3114,,8,,1442.0,,805.0,
25023542101,41.8674028,-70.8269627,7586,,804.0,,7497,,384,,283.0,,103391.0,,11920.0,,3959,,38,,1768.0,,74.0,
25023542102,41.837442,-70.8858073,2580,,229.0,,2491,,105,,51.0,,99148.0,,11668.0,,1205,,20,,936.0,,351.0,
25023542200,41.9270454,-70.9263128,6130,,593.0,,6026,,369,,281.0,,84324.0,,9325.0,,3025,,50,,1486.0,,322.0,
25023542301,41.8987853,-70.9115839,3998,,537.0,,3886,,339,,210.0,,96058.0,,35865.0,,2083,,0,,1652.0,,164.0,
25023542302,41.8911834,-70.9276185,4066,,441.0,,4051,,652,,359.0,,72625.0,,16380.0,,2402,,2,,1737.0,,106.0,
25023543100,41.9591,-70.8027525,2934,,24.0,,2934,,271,,187.0,,119750.0,,22582.0,,1372,,12,,402.0,,97.0,
25023544100,41.9162554,-70.7878614,5784,,559.0,,5776,,587,,313.0,,97628.0,,10846.0,,2985,,0,,2146.0,,177.0,
25023544200,41.8586967,-70.745874,5861,,561.0,,5844,,176,,129.0,,63658.0,,8933.0,,2896,,86,,,-666666666,,-222222222
25023545100,41.7687663,-70.7545896,7151,,856.0,,7085,,834,,364.0,,70335.0,,13382.0,,3275,,17,,,-666666666,,-222222222
25023545200,41.7811972,-70.6796359,7049,,717.0,,7037,,393,,179.0,,97581.0,,29076.0,,3303,,0,,1584.0,,261.0,
25023545300,41.7464809,-70.6488256,4221,,647.0,,4221,,206,,145.0,,76847.0,,16465.0,,2079,,35,,1712.0,,614.0,
25023545400,41.7298517,-70.6992524,4805,,570.0,,4672,,218,,134.0,,88601.0,,15649.0,,2368,,0,,1253.0,,687.0,
25023560100,41.6613631,-70.8120237,6563,,14.0,,6563,,213,,125.0,,117308.0,,21309.0,,3443,,14,,1478.0,,323.0,
25023561100,41.6991271,-70.7490314,5312,,16.0,,5216,,307,,230.0,,120227.0,,36191.0,,2419,,42,,1452.0,,1096.0,
