GEO_ID|B08301_E001|B08301_M001|B08301_E002|B08301_M002|B08301_E003|B08301_M003|B08301_E004|B08301_M004|B08301_E005|B08301_M005|B08301_E006|B08301_M006|B08301_E007|B08301_M007|B08301_E008|B08301_M008|B08301_E009|B08301_M009|B08301_E010|B08301_M010|B08301_E011|B08301_M011|B08301_E012|B08301_M012|B08301_E013|B08301_M013|B08301_E014|B08301_M014|B08301_E015|B08301_M015|B08301_E016|B08301_M016|B08301_E017|B08301_M017|B08301_E018|B08301_M018|B08301_E019|B08301_M019|B08301_E020|B08301_M020|B08301_E021|B08301_M021
1400000US25025060101|2647|339|1099|284|1040|290|59|41|35|31|24|26|0|14|0|14|0|14|646|205|532|199|106|87|0|14|0|14|8|15|19|21|10|17|35|31|197|117|10|15|631|164
1400000US25025060200|1659|316|552|138|525|139|27|25|15|16|12|18|0|14|0|14|0|14|310|112|283|107|18|28|0|14|0|14|9|13|34|31|27|39|6|12|39|25|21|27|670|210
1400000US25025060301|2687|602|988|232|851|212|137|87|126|86|11|16|0|14|0|14|0|14|467|148|414|140|46|42|0|14|7|14|0|14|34|43|0|14|15|23|75|49|0|14|1108|536
1400000US25025060400|4239|538|1376|301|1238|291|138|68|79|55|59|61|0|19|0|19|0|19|1150|329|840|329|254|155|0|19|56|87|0|19|17|29|0|19|77|115|245|164|19|30|1355|446
1400000US25025060501|3344|518|1443|451|1184|419|259|202|234|200|20|32|5|11|0|14|0|14|599|254|406|192|193|131|0|14|0|14|0|14|75|82|0|14|66|71|414|175|24|27|723|266
1400000US25025060601|1527|361|326|114|326|114|0|14|0|14|0|14|0|14|0|14|0|14|559|282|127|83|432|223|0|14|0|14|0|14|0|14|0|14|21|24|261|172|2|5|358|146
1400000US25025060602|357|152|32|30|32|30|0|14|0|14|0|14|0|14|0|14|0|14|48|47|24|32|13|12|0|14|11|18|0|14|6|10|0|14|32|45|119|89|0|14|120|104
1400000US25025060603|1479|209|337|136|313|134|24|28|24|28|0|14|0|14|0|14|0|14|149|91|51|63|78|53|20|33|0|14|0|14|0|14|0|14|0|14|496|210|29|33|468|135
1400000US25025060604|2506|281|688|213|639|192|49|61|49|61|0|14|0|14|0|14|0|14|232|117|7|11|201|115|24|32|0|14|0|14|0|14|0|14|91|93|837|234|6|11|652|186
1400000US25025060700|583|155|206|98|160|81|46|55|46|55|0|14|0|14|0|14|0|14|257|99|69|42|188|94|0|14|0|14|0|14|0|14|0|14|0|14|79|50|0|14|41|31
1400000US25025060800|3461|437|1339|276|1260|288|79|65|52|45|27|49|0|14|0|14|0|14|817|298|510|228|279|141|28|49|0|14|0|14|102|107|5|20|57|44|302|166|7|12|832|215
1400000US25025061000|1430|368|599|269|572|256|27|32|15|24|0|14|12|19|0|14|0|14|430|183|324|170|106|78|0|14|0|14|0|14|0|14|0|14|4|8|175|94|0|14|222|77
1400000US25025061101|1120|297|460|263|370|271|90|92|61|72|0|14|23|33|6|11|0|14|542|140|130|79|390|131|22|33|0|14|0|14|0|14|0|14|7|11|63|53|0|14|48|53
1400000US25025061201|1171|271|358|165|358|165|0|14|0|14|0|14|0|14|0|14|0|14|387|147|49|70|323|140|15|19|0|14|0|14|0|14|0|14|47|52|21|22|9|14|349|209
1400000US25025061202|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14
1400000US25025061203|1903|366|403|136|396|135|7|16|7|16|0|14|0|14|0|14|0|14|567|282|45|36|513|275|9|15|0|14|0|14|0|14|0|14|34|41|366|153|11|18|522|176
1400000US25025061204|698|224|177|42|147|38|30|22|17|19|0|14|0|14|13|20|0|14|41|33|0|14|38|33|3|7|0|14|0|14|0|14|0|14|8|13|332|223|0|14|140|59
1400000US25025070102|1301|224|175|112|142|105|33|45|6|11|0|14|0|14|14|23|13|22|234|135|0|14|234|135|0|14|0|14|0|14|0|14|0|14|0|14|639|144|0|14|253|100
1400000US25025070103|385|136|66|44|54|45|12|17|0|14|0|14|0|14|12|17|0|14|61|52|7|11|54|51|0|14|0|14|0|14|0|14|0|14|12|14|186|100|0|14|60|40
1400000US25025070104|1481|233|208|118|192|115|16|26|16|26|0|14|0|14|0|14|0|14|190|102|28|49|162|94|0|14|0|14|0|14|0|14|0|14|30|42|666|231|26|29|361|150
1400000US25025070201|1324|299|202|124|131|84|71|62|29|37|0|14|21|39|21|32|0|14|249|97|56|48|184|92|9|16|0|14|0|14|0|14|0|14|0|14|655|281|0|14|218|102
1400000US25025070202|2184|369|338|170|281|158|57|72|0|14|0|14|0|14|12|21|45|68|356|172|89|69|253|151|14|22|0|14|0|14|15|19|0|14|0|14|846|231|0|14|629|283
1400000US25025070301|1534|306|474|175|474|175|0|14|0|14|0|14|0|14|0|14|0|14|194|122|40|35|90|69|64|93|0|14|0|14|0|14|0|14|37|57|402|167|28|42|399|162
1400000US25025070302|917|215|200|85|200|85|0|14|0|14|0|14|0|14|0|14|0|14|203|102|26|40|124|73|18|28|35|38|0|14|0|14|0|14|24|29|252|131|12|19|226|100
1400000US25025070402|1744|304|327|123|249|98|78|56|70|54|8|14|0|14|0|14|0|14|164|60|60|42|104|42|0|14|0|14|0|14|32|30|0|14|70|51|704|191|32|35|415|152
1400000US25025070501|1493|257|391|193|337|185|54|47|54|47|0|14|0|14|0|14|0|14|48|50|40|47|8|13|0|14|0|14|0|14|0|14|0|14|77|66|511|186|27|34|439|160
1400000US25025070502|1566|423|234|111|196|94|38|57|34|55|0|14|0|14|4|9|0|14|196|104|92|63|92|65|12|20|0|14|0|14|0|14|0|14|39|58|757|413|0|14|340|174
1400000US25025070600|1474|222|387|162|287|154|100|66|100|66|0|14|0|14|0|14|0|14|186|76|50|30|113|70|23|25|0|14|0|14|0|14|0|14|107|58|397|108|7|14|390|150
1400000US25025070700|1671|402|266|106|210|90|56|60|56|60|0|14|0|14|0|14|0|14|486|311|57|46|415|301|14|23|0|14|0|14|0|14|0|14|54|58|302|163|123|116|440|163
1400000US25025070801|603|207|100|48|93|47|7|11|7|11|0|14|0|14|0|14|0|14|252|124|28|27|224|125|0|14|0|14|0|14|0|14|0|14|0|14|81|52|6|13|164|168
1400000US25025070802|1444|290|264|84|189|74|75|68|32|56|0|14|43|40|0|14|0|14|403|154|69|45|301|141|33|36|0|14|0|14|5|13|0|14|47|57|346|180|11|18|368|145
1400000US25025070901|638|184|162|88|56|45|106|79|106|79|0|14|0|14|0|14|0|14|297|117|104|113|193|50|0|14|0|14|0|14|17|23|0|14|0|14|69|59|0|14|93|75
1400000US25025070902|1445|269|566|221|439|196|127|108|51|46|76|100|0|14|0|14|0|14|319|118|154|105|116|44|18|21|0|14|31|46|6|10|12|19|27|29|259|75|0|14|256|87
1400000US25025071101|2223|376|617|224|564|218|53|66|34|59|0|14|19|32|0|14|0|14|514|239|432|229|44|58|22|35|16|27|0|14|0|14|0|14|101|60|722|203|0|14|269|130
1400000US25025071201|1900|246|665|175|593|167|72|55|50|39|0|14|0|14|0|14|22|39|304|133|139|81|146|90|14|24|5|9|0|14|10|16|0|14|93|53|351|114|9|14|468|141
1400000US25025080100|1144|298|459|190|380|132|79|72|79|72|0|14|0|14|0|14|0|14|438|227|217|102|221|238|0|14|0|14|0|14|23|29|0|14|42|36|65|41|39|39|78|42
1400000US25025080300|802|225|297|130|175|86|122|115|122|115|0|14|0|14|0|14|0|14|353|193|150|101|203|158|0|14|0|14|0|14|14|16|0|14|47|48|37|38|2|6|52|49
1400000US25025080401|1240|313|530|230|530|230|0|14|0|14|0|14|0|14|0|14|0|14|283|127|214|114|69|42|0|14|0|14|0|14|0|14|0|14|40|62|237|138|84|71|66|58
1400000US25025080500|1282|290|442|160|337|126|105|82|48|51|39|59|0|14|0|14|18|31|459|256|364|245|78|51|17|20|0|14|0|14|0|14|0|14|64|56|131|83|83|55|103|58
1400000US25025080601|1363|303|278|105|165|82|113|66|93|65|0|14|0|14|20|29|0|14|320|140|161|95|155|88|4|7|0|14|0|14|0|14|0|14|29|33|574|228|17|24|145|106
1400000US25025080801|1787|500|382|212|370|211|12|26|12|26|0|14|0|14|0|14|0|14|704|365|454|319|234|141|0|14|16|31|0|14|0|14|0|14|0|14|593|134|35|56|73|59
1400000US25025080900|1808|334|386|112|386|112|0|14|0|14|0|14|0|14|0|14|0|14|387|149|78|58|301|136|0|14|8|13|0|14|0|14|0|14|66|102|713|239|0|14|256|103
1400000US25025081001|2767|521|395|164|344|161|51|50|23|26|0|19|28|46|0|19|0|19|786|263|218|131|519|213|0|19|49|54|0|19|22|34|0|19|60|70|896|254|91|83|517|242
1400000US25025081101|966|159|80|67|80|67|0|14|0|14|0|14|0|14|0|14|0|14|349|120|159|79|147|89|10|16|33|53|0|14|28|35|0|14|0|14|345|116|0|14|164|81
1400000US25025081102|1847|530|585|237|463|200|122|98|112|88|10|46|0|14|0|14|0|14|322|97|106|81|199|104|17|27|0|14|0|14|4|8|0|14|43|51|656|384|72|84|165|104
1400000US25025081200|1464|359|524|221|466|217|58|62|34|46|24|44|0|14|0|14|0|14|539|142|178|97|343|113|18|20|0|14|0|14|0|14|0|14|66|49|236|144|3|5|96|63
1400000US25025081301|833|217|441|225|364|234|77|77|0|14|77|77|0|14|0|14|0|14|218|129|79|74|139|114|0|14|0|14|0|14|0|14|0|14|60|65|16|19|0|14|98|97
1400000US25025081302|922|275|605|284|594|283|11|20|11|20|0|14|0|14|0|14|0|14|211|209|101|104|110|116|0|14|0|14|0|14|92|126|0|14|0|14|14|24|0|14|0|14
1400000US25025081400|1822|355|723|178|671|174|52|53|52|53|0|14|0|14|0|14|0|14|504|199|174|140|300|135|0|14|30|35|0|14|0|14|0|14|186|101|167|79|0|14|242|117
1400000US25025081500|1284|231|649|194|548|179|101|90|77|64|0|14|24|35|0|14|0|14|307|98|127|54|173|85|0|14|7|10|0|14|10|16|0|14|14|18|73|62|0|14|231|111
1400000US25025081700|1453|284|618|181|513|191|105|68|105|68|0|14|0|14|0|14|0|14|436|179|229|102|156|114|51|72|0|14|0|14|0|14|0|14|11|16|113|81|46|76|229|166
1400000US25025081800|1784|363|715|236|665|229|50|49|37|43|13|21|0|14|0|14|0|14|633|181|590|175|34|44|9|14|0|14|0|14|0|14|0|14|31|37|233|177|66|72|106|77
1400000US25025081900|1820|716|1193|474|892|394|301|204|226|181|36|37|39|53|0|14|0|14|542|304|254|118|243|273|45|69|0|14|0|14|0|14|0|14|0|14|0|14|26|41|59|49
1400000US25025082000|1375|496|707|352|398|182|309|239|147|200|114|129|48|81|0|14|0|14|417|189|301|145|116|112|0|14|0|14|0|14|63|95|0|14|0|14|61|56|54|71|73|60
1400000US25025082100|1472|513|518|285|474|278|44|68|5|40|16|40|23|49|0|14|0|14|634|342|417|219|178|232|0|14|39|57|0|14|0|14|0|14|100|142|65|87|23|30|132|148
1400000US25025090100|2099|371|1079|260|801|234|278|128|203|122|75|61|0|19|0|19|0|19|671|256|547|244|55|46|69|96|0|19|0|19|42|54|0|19|6|9|86|79|34|40|181|105
1400000US25025090200|1116|188|524|142|463|127|61|38|61|38|0|14|0|14|0|14|0|14|464|161|439|158|25|28|0|14|0|14|0|14|0|14|0|14|0|14|44|40|49|46|35|31
1400000US25025090300|1634|536|905|385|640|249|265|210|60|66|93|102|112|166|0|14|0|14|570|200|431|182|139|106|0|14|0|14|0|14|0|14|0|14|19|26|78|104|0|14|62|53
1400000US25025090400|1553|313|853|271|739|263|114|94|83|80|31|45|0|14|0|14|0|14|447|190|440|187|7|16|0|14|0|14|0|14|55|55|0|14|0|14|47|56|0|14|151|105
1400000US25025090600|1154|207|683|115|556|113|127|61|48|35|17|23|14|19|18|30|30|33|343|144|271|133|62|59|0|14|10|16|0|14|0|14|0|14|5|10|68|63|30|37|25|17
1400000US25025090700|2514|401|1037|257|927|254|110|80|92|76|0|14|18|28|0|14|0|14|646|219|172|91|456|191|18|27|0|14|0|14|16|23|0|14|105|110|174|111|47|46|489|169
1400000US25025090901|1406|237|662|203|539|173|123|86|55|62|68|58|0|14|0|14|0|14|346|104|142|62|204|85|0|14|0|14|0|14|8|10|0|14|5|8|197|92|0|14|188|78
1400000US25025091001|2048|317|572|150|496|154|76|49|35|33|10|15|0|14|0|14|31|39|782|219|247|159|535|154|0|14|0|14|0|14|0|14|0|14|27|46|145|115|59|63|463|181
1400000US25025091100|3076|430|1117|274|869|218|248|160|226|163|0|14|22|34|0|14|0|14|1019|215|26|36|982|214|11|20|0|14|0|14|67|57|0|14|0|14|387|279|7|13|479|142
1400000US25025091200|1874|292|873|151|758|150|115|71|115|71|0|14|0|14|0|14|0|14|537|235|318|210|219|138|0|14|0|14|0|14|16|25|0|14|18|29|67|105|0|14|363|135
1400000US25025091300|1102|236|454|163|318|119|136|76|113|68|23|24|0|14|0|14|0|14|392|137|225|106|139|75|8|11|20|34|0|14|0|14|0|14|13|21|73|63|21|33|149|59
1400000US25025091400|1433|348|735|261|616|228|119|117|105|54|0|14|14|100|0|14|0|14|402|154|277|130|81|50|18|21|0|14|26|32|0|14|0|14|20|20|175|91|0|14|101|84
1400000US25025091500|1824|307|1142|238|913|207|229|103|170|89|0|14|59|45|0|14|0|14|439|114|205|104|234|90|0|14|0|14|0|14|0|14|0|14|31|50|17|29|19|32|176|82
1400000US25025091600|1212|419|915|415|763|417|152|130|128|113|11|18|13|30|0|14|0|14|234|68|45|43|189|64|0|14|0|14|0|14|0|14|0|14|0|14|39|47|4|7|20|33
1400000US25025091700|1396|247|692|168|602|163|90|76|90|76|0|14|0|14|0|14|0|14|591|215|254|181|337|146|0|14|0|14|0|14|17|25|0|14|0|14|32|30|17|22|47|47
1400000US25025091800|1649|391|883|248|767|223|116|107|101|104|0|14|15|27|0|14|0|14|437|210|168|89|269|180|0|14|0|14|0|14|40|58|0|14|19|34|163|121|36|35|71|63
1400000US25025091900|2253|557|1220|335|1138|320|82|89|82|89|0|14|0|14|0|14|0|14|627|264|419|193|208|124|0|14|0|14|0|14|47|45|0|14|0|14|64|55|7|15|288|203
1400000US25025092000|3192|712|1970|501|1534|406|436|189|336|148|100|81|0|19|0|19|0|19|1026|323|435|218|588|250|3|7|0|19|0|19|17|28|0|19|12|19|92|70|11|20|64|54
1400000US25025092101|2748|477|1449|365|1242|332|207|114|168|96|17|28|19|50|3|12|0|19|711|316|237|208|474|233|0|19|0|19|0|19|96|100|36|56|20|34|69|76|18|33|349|216
1400000US25025092200|2043|393|1010|212|915|192|95|64|20|32|75|52|0|14|0|14|0|14|381|144|28|44|336|134|0|14|17|20|0|14|0|14|0|14|27|30|99|128|35|56|491|276
1400000US25025092300|1958|329|901|247|699|203|202|151|157|144|23|25|22|32|0|14|0|14|386|132|205|122|134|71|47|44|0|14|0|14|9|15|0|14|22|27|93|74|143|86|404|249
1400000US25025092400|2551|814|1120|373|1043|357|77|78|52|68|0|19|25|42|0|19|0|19|595|502|365|303|195|222|0|19|35|58|0|19|0|19|0|19|41|70|280|199|244|210|271|201
1400000US25025100100|2622|534|1133|327|979|298|154|127|84|104|53|58|17|29|0|19|0|19|1116|426|729|301|387|311|0|19|0|19|0|19|0|19|0|19|0|19|57|60|56|64|260|155
1400000US25025100200|1553|370|880|262|637|196|243|145|213|138|19|30|11|18|0|14|0|14|430|165|365|153|65|50|0|14|0|14|0|14|0|14|0|14|0|14|0|14|81|130|162|124
1400000US25025100300|1828|331|1142|298|1045|283|97|64|77|59|0|14|20|34|0|14|0|14|380|165|205|110|175|98|0|14|0|14|0|14|0|14|0|14|0|14|66|59|40|37|200|108
1400000US25025100400|2684|481|1439|390|1117|344|322|164|159|111|101|99|0|19|62|62|0|19|569|194|97|93|407|156|52|77|13|22|0|19|0|19|0|19|0|19|113|100|64|60|499|178
1400000US25025100500|4083|650|2107|524|1917|482|190|163|140|163|16|27|0|19|0|19|34|42|1171|343|360|233|803|301|8|19|0|19|0|19|0|19|0|19|0|19|204|141|114|82|487|260
1400000US25025100601|3294|550|2074|447|1694|413|380|217|247|153|133|124|0|19|0|19|0|19|558|235|77|132|481|210|0|19|0|19|0|19|0|19|0|19|27|43|44|59|179|146|412|302
1400000US25025100603|1531|365|1051|297|901|283|150|106|93|80|0|14|57|73|0|14|0|14|185|99|0|14|179|99|6|11|0|14|0|14|0|14|0|14|27|41|96|114|0|14|172|69
1400000US25025100700|2657|360|2037|340|1911|338|126|69|101|62|25|29|0|14|0|14|0|14|238|115|44|52|194|101|0|14|0|14|0|14|15|17|0|14|0|14|73|58|22|34|272|106
1400000US25025100800|3279|582|1906|382|1703|354|203|147|203|147|0|19|0|19|0|19|0|19|643|252|75|101|529|208|39|55|0|19|0|19|71|113|0|19|45|58|0|19|27|40|587|289
1400000US25025100900|2633|459|1362|249|1099|242|263|135|173|83|58|77|32|43|0|14|0|14|590|275|164|144|426|180|0|14|0|14|0|14|10|16|0|14|0|14|66|65|42|50|563|338
1400000US25025101001|3424|553|2206|401|2056|407|150|125|125|115|1|3|24|39|0|19|0|19|635|258|386|252|227|131|22|33|0|19|0|19|21|31|0|19|0|19|65|77|107|130|390|160
1400000US25025101002|2693|551|1574|405|1323|369|251|237|174|158|77|92|0|19|0|19|0|19|422|199|265|170|124|95|33|33|0|19|0|19|0|19|0|19|0|19|114|150|132|117|451|273
1400000US25025101101|2136|481|1159|439|1046|435|113|96|113|96|0|14|0|14|0|14|0|14|674|215|336|151|296|132|13|25|29|47|0|14|18|30|0|14|0|14|46|50|0|14|239|145
1400000US25025101102|2127|494|1326|387|1138|363|188|102|137|93|51|58|0|14|0|14|0|14|633|271|408|228|165|114|36|43|24|32|0|14|7|11|0|14|0|14|0|14|7|16|154|106
1400000US25025110104|1106|201|662|158|590|135|72|63|30|48|0|14|42|54|0|14|0|14|242|78|143|71|99|60|0|14|0|14|0|14|51|30|0|14|13|24|34|46|63|98|41|36
1400000US25025110105|2058|477|771|260|719|254|52|52|48|52|4|11|0|14|0|14|0|14|606|184|120|91|425|136|61|63|0|14|0|14|0|14|0|14|125|64|52|52|0|14|504|218
1400000US25025110106|958|196|360|143|294|125|66|68|66|68|0|14|0|14|0|14|0|14|362|135|33|34|329|136|0|14|0|14|0|14|0|14|0|14|30|25|34|47|0|14|172|43
1400000US25025110201|1075|208|597|122|561|123|36|33|33|33|3|5|0|14|0|14|0|14|349|118|154|66|116|90|79|41|0|14|0|14|6|10|0|14|16|26|33|35|0|14|74|41
1400000US25025110301|1371|213|700|151|672|152|28|25|28|25|0|14|0|14|0|14|0|14|365|134|85|45|280|128|0|14|0|14|0|14|0|14|0|14|6|9|27|26|34|48|239|90
1400000US25025110401|1889|261|1028|199|986|195|42|43|33|41|0|14|9|15|0|14|0|14|442|127|107|65|286|132|49|42|0|14|0|14|0|14|0|14|57|57|78|77|0|14|284|111
1400000US25025110403|2797|382|1776|301|1489|299|287|109|140|88|13|17|134|85|0|14|0|14|308|128|54|54|237|111|17|24|0|14|0|14|0|14|0|14|15|26|0|14|16|25|682|265
1400000US25025110501|1950|301|974|253|904|252|70|49|57|47|13|17|0|14|0|14|0|14|290|97|25|28|171|78|94|54|0|14|0|14|12|20|0|14|37|34|19|26|7|11|611|157
1400000US25025110502|2584|631|1338|446|1188|372|150|116|143|115|7|13|0|14|0|14|0|14|388|138|77|55|234|139|65|45|12|19|0|14|0|14|0|14|68|46|107|66|0|14|683|288
1400000US25025110601|1502|308|922|229|834|199|88|80|76|77|0|14|12|18|0|14|0|14|175|93|44|39|11|16|120|86|0|14|0|14|0|14|0|14|0|14|11|17|3|5|391|172
1400000US25025110607|3146|530|1607|385|1552|382|55|51|23|36|31|34|0|19|0|19|1|3|470|237|195|138|221|199|54|47|0|19|0|19|5|12|0|19|140|123|182|157|15|26|727|233
1400000US25025120103|1172|173|379|91|313|86|66|46|66|46|0|14|0|14|0|14|0|14|201|60|71|39|117|55|13|18|0|14|0|14|0|14|0|14|104|60|166|116|0|14|322|90
1400000US25025120104|1631|244|614|130|500|136|114|91|114|91|0|14|0|14|0|14|0|14|434|138|80|58|354|130|0|14|0|14|0|14|0|14|0|14|204|74|36|37|32|46|311|115
1400000US25025120105|1216|112|710|94|663|88|47|40|47|40|0|14|0|14|0|14|0|14|69|46|17|19|52|42|0|14|0|14|0|14|0|14|0|14|37|25|116|62|1|3|283|83
1400000US25025120201|3042|448|1102|316|1034|302|68|83|68|83|0|14|0|14|0|14|0|14|792|267|71|62|721|266|0|14|0|14|0|14|0|14|0|14|213|121|56|53|1|4|878|281
1400000US25025120301|3324|500|1175|302|1145|302|30|36|30|36|0|19|0|19|0|19|0|19|971|293|146|104|716|270|45|59|64|93|0|19|0|19|0|19|216|123|243|164|0|19|719|194
1400000US25025120400|4471|663|1476|421|1317|349|159|179|159|179|0|19|0|19|0|19|0|19|1072|420|149|95|914|411|9|15|0|19|0|19|0|19|0|19|215|121|320|179|25|38|1363|374
1400000US25025120500|1411|226|487|160|415|155|72|46|52|40|8|12|12|19|0|14|0|14|431|102|59|32|372|91|0|14|0|14|0|14|0|14|0|14|62|45|57|31|44|41|330|98
1400000US25025120600|1875|408|411|127|383|113|28|39|28|39|0|14|0|14|0|14|0|14|515|109|124|64|374|112|17|25|0|14|0|14|0|14|0|14|97|55|89|57|0|14|763|374
1400000US25025120700|1128|195|364|129|360|129|4|7|4|7|0|14|0|14|0|14|0|14|369|149|172|86|197|110|0|14|0|14|0|14|0|14|0|14|80|52|71|40|0|14|244|115
1400000US25025130101|3876|542|1974|331|1898|320|76|83|13|21|51|77|0|19|0|19|12|19|690|313|201|173|49|52|419|256|21|36|0|19|0|19|0|19|21|34|213|155|61|80|917|370
1400000US25025130200|2373|324|1452|269|1308|256|144|67|137|67|7|11|0|14|0|14|0|14|239|88|9|15|63|34|161|83|6|9|0|14|0|14|0|14|0|14|3|6|25|26|654|177
1400000US25025130300|2240|310|1233|236|969|195|264|145|221|134|22|25|21|25|0|14|0|14|228|99|21|25|96|71|111|60|0|14|0|14|0|14|0|14|11|18|20|19|16|25|732|199
1400000US25025130402|2992|726|2118|785|1904|776|214|167|143|155|71|60|0|19|0|19|0|19|301|198|196|196|68|72|37|40|0|19|0|19|0|19|0|19|0|19|63|61|0|19|510|254
1400000US25025130404|1529|263|1168|225|1141|219|27|29|7|12|20|27|0|14|0|14|0|14|192|99|120|89|25|24|47|49|0|14|0|14|0|14|0|14|27|29|13|20|0|14|129|90
1400000US25025130406|2671|487|2004|407|1716|389|288|169|288|169|0|19|0|19|0|19|0|19|326|249|238|198|81|90|7|10|0|19|0|19|15|25|0|19|0|19|14|23|0|19|312|184
1400000US25025140102|2829|386|2061|314|1834|290|227|104|174|88|53|74|0|19|0|19|0|19|426|142|222|106|108|79|96|60|0|19|0|19|0|19|10|15|0|19|9|15|32|48|291|118
1400000US25025140105|1820|304|1137|316|994|303|143|88|107|89|36|50|0|14|0|14|0|14|323|122|176|86|105|78|42|38|0|14|0|14|0|14|0|14|15|22|75|53|36|50|234|151
1400000US25025140106|1013|203|606|177|480|137|126|103|100|100|0|14|26|30|0|14|0|14|254|80|113|81|128|64|13|17|0|14|0|14|0|14|0|14|29|34|22|38|27|35|75|55
1400000US25025140107|1468|213|1020|233|912|219|108|97|86|98|15|22|0|14|0|14|7|11|181|73|80|47|67|36|34|44|0|14|0|14|0|14|0|14|0|14|36|37|0|14|231|139
1400000US25025140201|1364|419|962|286|662|277|300|112|254|91|46|47|0|14|0|14|0|14|153|59|14|20|70|40|69|44|0|14|0|14|0|14|0|14|7|11|34|32|0|14|208|216
1400000US25025140202|3220|424|2169|413|2065|414|104|81|104|81|0|19|0|19|0|19|0|19|607|251|176|130|254|176|177|113|0|19|0|19|0|19|0|19|0|19|66|105|15|48|363|227
1400000US25025140300|3341|651|2358|572|1785|544|573|297|436|248|124|171|13|21|0|19|0|19|680|377|419|289|261|266|0|19|0|19|0|19|0|19|0|19|13|20|189|225|0|19|101|112
1400000US25025140400|4475|586|3102|556|2679|548|423|219|423|219|0|19|0|19|0|19|0|19|534|245|208|164|326|176|0|19|0|19|0|19|0|19|0|19|59|101|112|99|121|143|547|222
1400000US25025160102|1530|285|919|230|685|178|234|151|222|151|12|19|0|14|0|14|0|14|347|159|219|145|128|88|0|14|0|14|0|14|0|14|16|27|0|14|88|75|9|15|151|95
1400000US25025160103|1780|530|1095|357|831|248|264|223|246|221|18|30|0|14|0|14|0|14|203|134|114|95|89|87|0|14|0|14|0|14|0|14|13|27|0|14|67|64|26|48|376|253
1400000US25025160200|1775|249|840|224|508|172|332|171|137|69|65|104|130|138|0|14|0|14|670|213|410|168|260|121|0|14|0|14|0|14|40|46|0|14|0|14|63|56|0|14|162|98
1400000US25025160300|1160|181|716|152|611|154|105|70|94|67|11|18|0|14|0|14|0|14|146|74|78|44|68|54|0|14|0|14|0|14|0|14|0|14|11|18|27|25|10|16|250|93
1400000US25025160400|1735|254|911|194|688|188|223|117|90|79|73|71|34|47|0|14|26|33|383|138|263|93|90|81|30|37|0|14|0|14|16|18|0|14|11|17|103|88|48|43|263|108
1400000US25025160501|2964|671|1757|363|1457|311|300|139|144|83|78|86|0|19|0|19|78|98|656|324|374|318|261|120|21|32|0|19|0|19|51|59|0|19|12|19|104|73|176|221|208|132
1400000US25025160502|2244|380|1593|330|1280|299|313|180|213|156|30|48|70|101|0|19|0|19|400|161|209|113|130|104|61|91|0|19|0|19|7|11|0|19|0|19|117|78|14|22|113|81
1400000US25025160601|2734|601|1773|491|1140|294|633|437|341|313|17|28|267|317|0|14|8|12|522|234|335|191|187|119|0|14|0|14|0|14|0|14|0|14|0|14|290|145|34|31|115|68
1400000US25025160602|2310|397|1624|305|1263|302|361|132|278|137|16|23|33|41|30|39|4|9|366|118|228|109|138|71|0|19|0|19|0|19|31|32|1|6|0|19|179|143|1|6|108|76
1400000US25025170101|1873|353|1394|350|1142|313|252|160|138|93|114|112|0|14|0|14|0|14|245|103|146|88|99|82|0|14|0|14|0|14|0|14|0|14|0|14|64|68|0|14|170|85
1400000US25025170102|2597|714|2094|684|1770|637|324|152|267|135|57|52|0|14|0|14|0|14|384|181|122|119|262|162|0|14|0|14|0|14|0|14|0|14|20|22|15|24|0|14|84|63
1400000US25025170200|1942|396|1575|331|1273|318|302|166|160|74|106|107|12|20|24|35|0|19|149|101|35|38|74|74|40|63|0|19|0|19|14|22|0|19|0|19|111|70|0|19|93|60
1400000US25025170301|3742|1193|2822|1032|2410|955|412|301|294|267|114|111|4|5|0|19|0|19|568|338|104|83|445|332|10|15|9|13|0|19|0|19|0|19|0|19|17|28|0|19|335|187
1400000US25025170302|2302|490|1913|426|1474|387|439|198|429|200|0|14|0|14|10|19|0|14|271|195|245|196|26|31|0|14|0|14|0|14|0|14|0|14|14|27|0|14|9|15|95|74
1400000US25025170400|2366|496|1753|445|1543|436|210|129|167|127|16|26|27|45|0|19|0|19|213|145|74|55|95|108|44|80|0|19|0|19|28|50|0|19|22|35|103|93|16|25|231|129
1400000US25025170502|1616|306|1112|207|987|247|125|116|80|69|45|88|0|14|0|14|0|14|215|163|98|142|92|56|25|46|0|14|0|14|0|14|0|14|0|14|0|14|118|114|171|96
1400000US25025170503|734|190|357|95|327|90|30|35|17|30|13|18|0|14|0|14|0|14|192|92|25|37|167|89|0|14|0|14|0|14|0|14|0|14|0|14|0|14|76|135|109|67
1400000US25025170504|2104|394|899|280|724|263|175|146|172|147|3|16|0|14|0|14|0|14|660|271|79|79|546|236|20|31|15|23|0|14|33|35|0|14|0|14|111|85|16|26|385|138
1400000US25025170601|3254|675|1781|407|1538|448|243|146|243|146|0|19|0|19|0|19|0|19|1037|644|91|92|846|517|100|143|0|19|0|19|35|48|0|19|0|19|107|123|9|14|285|125
