month,hour,station_id,station_name,latitude,longitude,observed_days,pickups,returns
2021-12,11,JC105,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131607,29,83,50
2021-12,11,JC106,Columbus Dr at Exchange Pl,40.71687,-74.03281,25,29,56
2021-12,11,JC107,Grant Ave & MLK Dr,40.70919832245443,-74.08084273338318,5,2,3
2021-12,11,JC108,Bergen Ave & Stegman St,40.70657545063453,-74.0867006778717,4,4,3
2021-12,12,5359.10,Hudson St & Reade St,40.71625008,-74.0091059,1,0,1
2021-12,12,5805.05,Barrow St & Hudson St,40.73172428,-74.00674436,1,0,2
2021-12,12,HB101,Hoboken Terminal - Hudson St & Hudson Pl,40.73593758446329,-74.03030455112457,29,91,93
2021-12,12,HB102,Hoboken Terminal - River St & Hudson Pl,40.7360676564825,-74.02912706136703,29,102,164
2021-12,12,HB103,South Waterfront Walkway - Sinatra Dr & 1 St,40.73698221818716,-74.02778059244156,30,66,103
2021-12,12,HB105,City Hall - Washington St & 1 St,40.73736,-74.03097,28,80,102
2021-12,12,HB201,12 St & Sinatra Dr N,40.750604142368964,-74.02402013540268,20,50,29
2021-12,12,HB202,14 St Ferry - 14 St & Shipyard Ln,40.752960630464955,-74.02435272932053,22,59,33
2021-12,12,HB203,Bloomfield St & 15 St,40.75453,-74.02658,25,40,32
2021-12,12,HB301,4 St & Grand St,40.7422579775645,-74.03511106967926,24,37,31
2021-12,12,HB302,6 St & Grand St,40.744397833095604,-74.03450086712837,25,47,27
2021-12,12,HB303,Clinton St & 7 St,40.74542,-74.03332,24,35,41
2021-12,12,HB304,7 St & Monroe St,40.74641264837719,-74.03797701001167,21,29,38
2021-12,12,HB305,9 St HBLR - Jackson St & 8 St,40.74790720968899,-74.03841152787209,23,42,25
2021-12,12,HB401,Southwest Park - Jackson St & Observer Hwy,40.73755127245804,-74.04166370630264,20,27,21
2021-12,12,HB402,Madison St & 1 St,40.73879,-74.0393,25,43,34
2021-12,12,HB404,Mama Johnson Field - 4 St & Jackson St,40.74313993965626,-74.04004096984863,11,13,6
2021-12,12,HB407,Adams St & 2 St,40.73981372311843,-74.03690412640572,25,33,35
2021-12,12,HB408,Marshall St & 2 St,40.740802,-74.042521,20,27,25
2021-12,12,HB409,Clinton St & Newark St,40.73743,-74.03571,29,39,52
2021-12,12,HB501,Columbus Park - Clinton St & 9 St,40.74816121065146,-74.0324530005455,25,47,37
2021-12,12,HB502,11 St & Washington St,40.74998490907138,-74.02715027332306,30,66,78
2021-12,12,HB503,Madison St & 10 St,40.74994325412246,-74.03586477041245,23,29,35
2021-12,12,HB505,Willow Ave & 12 St,40.7518674823282,-74.03037697076797,23,39,37
2021-12,12,HB506,Grand St & 14 St,40.75409,-74.0316,27,51,38
2021-12,12,HB507,Adams St & 11 St,40.750915534784994,-74.03354063630104,17,21,20
2021-12,12,HB601,Church Sq Park - 5 St & Park Ave,40.74265933273143,-74.03223305940628,26,51,51
2021-12,12,HB603,8 St & Washington St,40.745983882915624,-74.02819901704788,28,54,81
2021-12,12,HB607,Hudson St & 4 St,40.74097260864355,-74.02860336005688,28,42,60
2021-12,12,JC002,Paulus Hook,40.7141454,-74.0335519,23,35,27
2021-12,12,JC003,City Hall,40.7177325,-74.043845,28,50,59
2021-12,12,JC005,Grove St PATH,40.71958611647166,-74.04311746358871,30,128,117
2021-12,12,JC006,Warren St,40.7211236,-74.03805095,31,75,87
2021-12,12,JC008,Newport Pkwy,40.7287448,-74.0321082,30,93,96
2021-12,12,JC009,Hamilton Park,40.727595966,-74.044247311,31,86,101
2021-12,12,JC011,JC Medical Center,40.71653978099194,-74.0496379137039,22,27,30
2021-12,12,JC013,Marin Light Rail,40.71458403535893,-74.04281705617905,30,60,68
2021-12,12,JC014,Columbus Drive,40.71835519823214,-74.03891444206238,26,53,26
2021-12,12,JC018,5 Corners Library,40.734961020009514,-74.0595030784607,8,5,6
2021-12,12,JC019,Hilltop,40.7311689,-74.0575736,17,22,16
2021-12,12,JC020,Baldwin at Montgomery,40.7236589,-74.0641943,24,34,17
2021-12,12,JC022,Oakland Ave,40.7376037,-74.0524783,18,23,10
2021-12,12,JC023,Brunswick St,40.7241765,-74.0506564,24,38,29
2021-12,12,JC024,Pershing Field,40.742677141,-74.051788633,27,48,30
2021-12,12,JC027,Jersey & 6th St,40.72528910781132,-74.04557168483734,24,18,24
2021-12,12,JC032,Newark Ave,40.72152515,-74.046304543,28,41,52
2021-12,12,JC034,Christ Hospital,40.734785818,-74.050443636,17,23,12
2021-12,12,JC035,Van Vorst Park,40.71848892,-74.047726625,24,36,48
2021-12,12,JC038,Essex Light Rail,40.7127742,-74.0364857,23,26,21
2021-12,12,JC051,Union St,40.7182113,-74.0836394,18,23,4
2021-12,12,JC052,Liberty Light Rail,40.7112423,-74.0557013,27,29,46
2021-12,12,JC053,Lincoln Park,40.7246050998869,-74.07840594649315,20,22,11
2021-12,12,JC055,McGinley Square,40.7253399253558,-74.06762212514877,23,50,29
2021-12,12,JC056,Sip Ave,40.73089709786179,-74.06391263008118,31,73,66
2021-12,12,JC057,Riverview Park,40.7443187,-74.0439909,19,18,17
2021-12,12,JC059,Heights Elevator,40.748715945380226,-74.04044330120087,7,12,4
2021-12,12,JC063,Jackson Square,40.71113,-74.0789,4,2,3
2021-12,12,JC065,Dey St,40.737711,-74.066921,11,10,8
2021-12,12,JC066,Newport PATH,40.7272235,-74.0337589,31,82,72
2021-12,12,JC072,Morris Canal,40.7124188237569,-74.03852552175522,29,49,38
2021-12,12,JC074,Jersey & 3rd,40.72333158646436,-74.04595255851744,25,25,23
2021-12,12,JC075,Monmouth and 6th,40.72568548362901,-74.04879033565521,15,24,11
2021-12,12,JC076,Dixon Mills,40.721630142638354,-74.04996782541275,27,27,34
2021-12,12,JC077,Astor Place,40.71928220070702,-74.07126188278198,16,8,14
2021-12,12,JC078,Lafayette Park,40.71346382669195,-74.06285852193832,18,24,10
2021-12,12,JC080,Leonard Gordon Park,40.74590996631558,-74.0572714805603,11,13,6
2021-12,12,JC081,Brunswick & 6th,40.72601172964625,-74.05038893222809,26,33,27
2021-12,12,JC082,Manila & 1st,40.721650724879986,-74.04288411140442,24,36,32
2021-12,12,JC084,Communipaw & Berry Lane,40.71435836870427,-74.06661093235016,9,8,7
2021-12,12,JC094,Glenwood Ave,40.72755146730012,-74.07106071710587,11,15,7
2021-12,12,JC095,Bergen Ave,40.722103786686034,-74.07145500183105,12,9,10
2021-12,12,JC098,Washington St,40.7242941,-74.0354826,30,53,53
2021-12,12,JC099,Montgomery St,40.71942,-74.05099,26,32,33
2021-12,12,JC102,Grand St,40.71517767732029,-74.03768330812454,27,42,46
2021-12,12,JC103,Journal Square,40.73367,-74.0625,20,14,15
2021-12,12,JC104,Harborside,40.7192517,-74.034234,30,66,48
2021-12,12,JC105,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131607,30,85,47
2021-12,12,JC106,Columbus Dr at Exchange Pl,40.71687,-74.03281,27,41,63
2021-12,12,JC107,Grant Ave & MLK Dr,40.70919832245443,-74.08084273338318,5,4,1
2021-12,12,JC108,Bergen Ave & Stegman St,40.70657545063453,-74.0867006778717,2,2,0
2021-12,13,5297.02,Vesey Pl & River Terrace,40.7153379,-74.01658354,1,0,2
2021-12,13,5593.04,E 4 St & 2 Ave,40.7262807,-73.98978041,1,0,1
2021-12,13,HB101,Hoboken Terminal - Hudson St & Hudson Pl,40.73593758446329,-74.03030455112457,31,96,99
2021-12,13,HB102,Hoboken Terminal - River St & Hudson Pl,40.7360676564825,-74.02912706136703,30,105,120
2021-12,13,HB103,South Waterfront Walkway - Sinatra Dr & 1 St,40.73698221818716,-74.02778059244156,29,67,77
2021-12,13,HB105,City Hall - Washington St & 1 St,40.73736,-74.03097,28,79,95
2021-12,13,HB201,12 St & Sinatra Dr N,40.750604142368964,-74.02402013540268,26,55,56
2021-12,13,HB202,14 St Ferry - 14 St & Shipyard Ln,40.752960630464955,-74.02435272932053,24,50,44
2021-12,13,HB203,Bloomfield St & 15 St,40.75453,-74.02658,25,23,36
2021-12,13,HB301,4 St & Grand St,40.7422579775645,-74.03511106967926,25,32,33
2021-12,13,HB302,6 St & Grand St,40.744397833095604,-74.03450086712837,27,35,33
2021-12,13,HB303,Clinton St & 7 St,40.74542,-74.03332,24,37,37
2021-12,13,HB304,7 St & Monroe St,40.74641264837719,-74.03797701001167,20,37,24
2021-12,13,HB305,9 St HBLR - Jackson St & 8 St,40.74790720968899,-74.03841152787209,27,39,27
2021-12,13,HB401,Southwest Park - Jackson St & Observer Hwy,40.73755127245804,-74.04166370630264,20,27,30
2021-12,13,HB402,Madison St & 1 St,40.73879,-74.0393,25,46,47
2021-12,13,HB404,Mama Johnson Field - 4 St & Jackson St,40.74313993965626,-74.04004096984863,18,18,23
2021-12,13,HB407,Adams St & 2 St,40.73981372311843,-74.03690412640572,23,31,31
2021-12,13,HB408,Marshall St & 2 St,40.740802,-74.042521,23,30,22
2021-12,13,HB409,Clinton St & Newark St,40.73743,-74.03571,29,40,45
2021-12,13,HB501,Columbus Park - Clinton St & 9 St,40.74816121065146,-74.0324530005455,25,46,40
2021-12,13,HB502,11 St & Washington St,40.74998490907138,-74.02715027332306,31,70,60
2021-12,13,HB503,Madison St & 10 St,40.74994325412246,-74.03586477041245,23,32,40
2021-12,13,HB505,Willow Ave & 12 St,40.7518674823282,-74.03037697076797,23,34,43
2021-12,13,HB506,Grand St & 14 St,40.75409,-74.0316,27,44,62
2021-12,13,HB507,Adams St & 11 St,40.750915534784994,-74.03354063630104,19,23,24
2021-12,13,HB601,Church Sq Park - 5 St & Park Ave,40.74265933273143,-74.03223305940628,27,51,56
2021-12,13,HB603,8 St & Washington St,40.745983882915624,-74.02819901704788,29,62,73
2021-12,13,HB607,Hudson St & 4 St,40.74097260864355,-74.02860336005688,27,56,60
2021-12,13,JC002,Paulus Hook,40.7141454,-74.0335519,25,39,39
2021-12,13,JC003,City Hall,40.7177325,-74.043845,29,73,81
2021-12,13,JC005,Grove St PATH,40.71958611647166,-74.04311746358871,30,151,135
2021-12,13,JC006,Warren St,40.7211236,-74.03805095,30,53,79
2021-12,13,JC008,Newport Pkwy,40.7287448,-74.0321082,30,95,99
2021-12,13,JC009,Hamilton Park,40.727595966,-74.044247311,31,88,100
2021-12,13,JC011,JC Medical Center,40.71653978099194,-74.0496379137039,24,35,42
2021-12,13,JC013,Marin Light Rail,40.71458403535893,-74.04281705617905,30,85,76
2021-12,13,JC014,Columbus Drive,40.71835519823214,-74.03891444206238,29,42,57
2021-12,13,JC018,5 Corners Library,40.734961020009514,-74.0595030784607,13,8,10
2021-12,13,JC019,Hilltop,40.7311689,-74.0575736,19,17,21
2021-12,13,JC020,Baldwin at Montgomery,40.7236589,-74.0641943,23,34,19
2021-12,13,JC022,Oakland Ave,40.7376037,-74.0524783,12,21,7
2021-12,13,JC023,Brunswick St,40.7241765,-74.0506564,28,38,40
2021-12,13,JC024,Pershing Field,40.742677141,-74.051788633,24,36,29
2021-12,13,JC027,Jersey & 6th St,40.72528910781132,-74.04557168483734,23,22,21
2021-12,13,JC032,Newark Ave,40.72152515,-74.046304543,28,52,67
2021-12,13,JC034,Christ Hospital,40.734785818,-74.050443636,22,23,12
2021-12,13,JC035,Van Vorst Park,40.71848892,-74.047726625,27,45,44
2021-12,13,JC038,Essex Light Rail,40.7127742,-74.0364857,20,20,23
2021-12,13,JC051,Union St,40.7182113,-74.0836394,16,15,10
2021-12,13,JC052,Liberty Light Rail,40.7112423,-74.0557013,23,29,39
2021-12,13,JC053,Lincoln Park,40.7246050998869,-74.07840594649315,19,16,21
2021-12,13,JC055,McGinley Square,40.7253399253558,-74.06762212514877,25,55,31
2021-12,13,JC056,Sip Ave,40.73089709786179,-74.06391263008118,31,80,94
2021-12,13,JC057,Riverview Park,40.7443187,-74.0439909,19,21,12
2021-12,13,JC059,Heights Elevator,40.748715945380226,-74.04044330120087,13,14,8
2021-12,13,JC063,Jackson Square,40.71113,-74.0789,8,6,3
2021-12,13,JC065,Dey St,40.737711,-74.066921,7,4,6
2021-12,13,JC066,Newport PATH,40.7272235,-74.0337589,31,87,85
2021-12,13,JC072,Morris Canal,40.7124188237569,-74.03852552175522,27,62,36
2021-12,13,JC074,Jersey & 3rd,40.72333158646436,-74.04595255851744,26,48,36
2021-12,13,JC075,Monmouth and 6th,40.72568548362901,-74.04879033565521,26,31,34
2021-12,13,JC076,Dixon Mills,40.721630142638354,-74.04996782541275,24,27,23
2021-12,13,JC077,Astor Place,40.71928220070702,-74.07126188278198,22,31,11
2021-12,13,JC078,Lafayette Park,40.71346382669195,-74.06285852193832,20,19,27
2021-12,13,JC080,Leonard Gordon Park,40.74590996631558,-74.0572714805603,14,9,7
2021-12,13,JC081,Brunswick & 6th,40.72601172964625,-74.05038893222809,23,32,39
2021-12,13,JC082,Manila & 1st,40.721650724879986,-74.04288411140442,29,47,42
2021-12,13,JC084,Communipaw & Berry Lane,40.71435836870427,-74.06661093235016,12,11,7
2021-12,13,JC094,Glenwood Ave,40.72755146730012,-74.07106071710587,10,10,4
2021-12,13,JC095,Bergen Ave,40.722103786686034,-74.07145500183105,18,22,11
2021-12,13,JC098,Washington St,40.7242941,-74.0354826,29,54,65
2021-12,13,JC099,Montgomery St,40.71942,-74.05099,20,25,28
2021-12,13,JC102,Grand St,40.71517767732029,-74.03768330812454,26,42,61
2021-12,13,JC103,Journal Square,40.73367,-74.0625,23,19,25
2021-12,13,JC104,Harborside,40.7192517,-74.034234,28,51,45
2021-12,13,JC105,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131607,31,103,59
2021-12,13,JC106,Columbus Dr at Exchange Pl,40.71687,-74.03281,27,48,44
2021-12,13,JC108,Bergen Ave & Stegman St,40.70657545063453,-74.0867006778717,9,3,9
2021-12,14,5288.08,Park Pl & Church St,40.71334184275907,-74.00935515761375,1,0,1
2021-12,14,5712.12,E 5 St & Cooper Sq,40.72769,-73.990993,1,0,1
2021-12,14,HB101,Hoboken Terminal - Hudson St & Hudson Pl,40.73593758446329,-74.03030455112457,30,99,94
2021-12,14,HB102,Hoboken Terminal - River St & Hudson Pl,40.7360676564825,-74.02912706136703,28,113,124
2021-12,14,HB103,South Waterfront Walkway - Sinatra Dr & 1 St,40.73698221818716,-74.02778059244156,30,76,81
2021-12,14,HB105,City Hall - Washington St & 1 St,40.73736,-74.03097,31,83,95
2021-12,14,HB201,12 St & Sinatra Dr N,40.750604142368964,-74.02402013540268,24,58,43
2021-12,14,HB202,14 St Ferry - 14 St & Shipyard Ln,40.752960630464955,-74.02435272932053,26,53,43
2021-12,14,HB203,Bloomfield St & 15 St,40.75453,-74.02658,23,41,31
2021-12,14,HB301,4 St & Grand St,40.7422579775645,-74.03511106967926,27,35,26
2021-12,14,HB302,6 St & Grand St,40.744397833095604,-74.03450086712837,28,49,46
2021-12,14,HB303,Clinton St & 7 St,40.74542,-74.03332,23,39,39
2021-12,14,HB304,7 St & Monroe St,40.74641264837719,-74.03797701001167,22,29,44
2021-12,14,HB305,9 St HBLR - Jackson St & 8 St,40.74790720968899,-74.03841152787209,29,55,38
2021-12,14,HB401,Southwest Park - Jackson St & Observer Hwy,40.73755127245804,-74.04166370630264,25,28,36
2021-12,14,HB402,Madison St & 1 St,40.73879,-74.0393,26,46,57
2021-12,14,HB404,Mama Johnson Field - 4 St & Jackson St,40.74313993965626,-74.04004096984863,18,24,16
2021-12,14,HB407,Adams St & 2 St,40.73981372311843,-74.03690412640572,25,28,53
2021-12,14,HB408,Marshall St & 2 St,40.740802,-74.042521,20,31,18
2021-12,14,HB409,Clinton St & Newark St,40.73743,-74.03571,30,49,44
2021-12,14,HB501,Columbus Park - Clinton St & 9 St,40.74816121065146,-74.0324530005455,24,50,52
2021-12,14,HB502,11 St & Washington St,40.74998490907138,-74.02715027332306,27,65,40
2021-12,14,HB503,Madison St & 10 St,40.74994325412246,-74.03586477041245,27,40,43
2021-12,14,HB505,Willow Ave & 12 St,40.7518674823282,-74.03037697076797,23,31,28
2021-12,14,HB506,Grand St & 14 St,40.75409,-74.0316,26,51,43
2021-12,14,HB507,Adams St & 11 St,40.750915534784994,-74.03354063630104,17,17,14
2021-12,14,HB601,Church Sq Park - 5 St & Park Ave,40.74265933273143,-74.03223305940628,27,49,53
2021-12,14,HB603,8 St & Washington St,40.745983882915624,-74.02819901704788,28,65,71
2021-12,14,HB607,Hudson St & 4 St,40.74097260864355,-74.02860336005688,27,39,42
2021-12,14,JC002,Paulus Hook,40.7141454,-74.0335519,26,30,33
2021-12,14,JC003,City Hall,40.7177325,-74.043845,28,68,65
2021-12,14,JC005,Grove St PATH,40.71958611647166,-74.04311746358871,31,112,124
2021-12,14,JC006,Warren St,40.7211236,-74.03805095,29,48,65
2021-12,14,JC008,Newport Pkwy,40.7287448,-74.0321082,31,81,91
2021-12,14,JC009,Hamilton Park,40.727595966,-74.044247311,31,74,88
2021-12,14,JC011,JC Medical Center,40.71653978099194,-74.0496379137039,26,38,49
2021-12,14,JC013,Marin Light Rail,40.71458403535893,-74.04281705617905,31,83,72
2021-12,14,JC014,Columbus Drive,40.71835519823214,-74.03891444206238,27,46,46
2021-12,14,JC018,5 Corners Library,40.734961020009514,-74.0595030784607,14,11,11
2021-12,14,JC019,Hilltop,40.7311689,-74.0575736,20,28,16
2021-12,14,JC020,Baldwin at Montgomery,40.7236589,-74.0641943,21,36,15
2021-12,14,JC022,Oakland Ave,40.7376037,-74.0524783,18,15,15
2021-12,14,JC023,Brunswick St,40.7241765,-74.0506564,23,32,37
2021-12,14,JC024,Pershing Field,40.742677141,-74.051788633,24,22,34
2021-12,14,JC027,Jersey & 6th St,40.72528910781132,-74.04557168483734,21,25,22
2021-12,14,JC032,Newark Ave,40.72152515,-74.046304543,28,42,61
2021-12,14,JC034,Christ Hospital,40.734785818,-74.050443636,19,22,14
2021-12,14,JC035,Van Vorst Park,40.71848892,-74.047726625,25,46,47
2021-12,14,JC038,Essex Light Rail,40.7127742,-74.0364857,24,28,21
2021-12,14,JC051,Union St,40.7182113,-74.0836394,12,13,9
2021-12,14,JC052,Liberty Light Rail,40.7112423,-74.0557013,29,44,47
2021-12,14,JC053,Lincoln Park,40.7246050998869,-74.07840594649315,16,11,18
2021-12,14,JC055,McGinley Square,40.7253399253558,-74.06762212514877,28,48,29
2021-12,14,JC056,Sip Ave,40.73089709786179,-74.06391263008118,29,67,79
2021-12,14,JC057,Riverview Park,40.7443187,-74.0439909,21,28,19
2021-12,14,JC059,Heights Elevator,40.748715945380226,-74.04044330120087,22,22,19
2021-12,14,JC063,Jackson Square,40.71113,-74.0789,7,5,5
2021-12,14,JC065,Dey St,40.737711,-74.066921,8,7,6
2021-12,14,JC066,Newport PATH,40.7272235,-74.0337589,30,95,97
2021-12,14,JC072,Morris Canal,40.7124188237569,-74.03852552175522,28,52,40
2021-12,14,JC074,Jersey & 3rd,40.72333158646436,-74.04595255851744,25,33,32
2021-12,14,JC075,Monmouth and 6th,40.72568548362901,-74.04879033565521,26,21,31
2021-12,14,JC076,Dixon Mills,40.721630142638354,-74.04996782541275,26,25,32
2021-12,14,JC077,Astor Place,40.71928220070702,-74.07126188278198,20,18,12
2021-12,14,JC078,Lafayette Park,40.71346382669195,-74.06285852193832,18,16,13
2021-12,14,JC080,Leonard Gordon Park,40.74590996631558,-74.0572714805603,15,10,10
2021-12,14,JC081,Brunswick & 6th,40.72601172964625,-74.05038893222809,26,31,32
2021-12,14,JC082,Manila & 1st,40.721650724879986,-74.04288411140442,26,34,31
2021-12,14,JC084,Communipaw & Berry Lane,40.71435836870427,-74.06661093235016,10,8,7
2021-12,14,JC094,Glenwood Ave,40.72755146730012,-74.07106071710587,18,27,11
2021-12,14,JC095,Bergen Ave,40.722103786686034,-74.07145500183105,19,17,21
2021-12,14,JC098,Washington St,40.7242941,-74.0354826,30,48,55
2021-12,14,JC099,Montgomery St,40.71942,-74.05099,22,24,24
2021-12,14,JC102,Grand St,40.71517767732029,-74.03768330812454,28,44,39
2021-12,14,JC103,Journal Square,40.73367,-74.0625,22,26,21
2021-12,14,JC104,Harborside,40.7192517,-74.034234,31,63,44
2021-12,14,JC105,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131607,31,107,70
2021-12,14,JC106,Columbus Dr at Exchange Pl,40.71687,-74.03281,25,49,55
2021-12,14,JC107,Grant Ave & MLK Dr,40.70919832245443,-74.08084273338318,3,2,1
2021-12,14,JC108,Bergen Ave & Stegman St,40.70657545063453,-74.0867006778717,8,4,5
2021-12,15,5636.11,Great Jones St,40.72743423,-73.99379025,1,0,1
2021-12,15,6432.10,E 41 St & Madison Ave (SE corner),40.752049,-73.979635,1,0,1
2021-12,15,HB101,Hoboken Terminal - Hudson St & Hudson Pl,40.73593758446329,-74.03030455112457,31,131,112
2021-12,15,HB102,Hoboken Terminal - River St & Hudson Pl,40.7360676564825,-74.02912706136703,29,132,108
2021-12,15,HB103,South Waterfront Walkway - Sinatra Dr & 1 St,40.73698221818716,-74.02778059244156,30,91,82
2021-12,15,HB105,City Hall - Washington St & 1 St,40.73736,-74.03097,29,80,66
2021-12,15,HB201,12 St & Sinatra Dr N,40.750604142368964,-74.02402013540268,24,38,62
2021-12,15,HB202,14 St Ferry - 14 St & Shipyard Ln,40.752960630464955,-74.02435272932053,27,64,59
2021-12,15,HB203,Bloomfield St & 15 St,40.75453,-74.02658,26,47,28
2021-12,15,HB301,4 St & Grand St,40.7422579775645,-74.03511106967926,25,28,47
2021-12,15,HB302,6 St & Grand St,40.744397833095604,-74.03450086712837,22,29,32
2021-12,15,HB303,Clinton St & 7 St,40.74542,-74.03332,23,33,45
2021-12,15,HB304,7 St & Monroe St,40.74641264837719,-74.03797701001167,24,33,39
2021-12,15,HB305,9 St HBLR - Jackson St & 8 St,40.74790720968899,-74.03841152787209,27,46,35
2021-12,15,HB401,Southwest Park - Jackson St & Observer Hwy,40.73755127245804,-74.04166370630264,20,31,35
2021-12,15,HB402,Madison St & 1 St,40.73879,-74.0393,25,47,58
2021-12,15,HB404,Mama Johnson Field - 4 St & Jackson St,40.74313993965626,-74.04004096984863,19,22,23
2021-12,15,HB407,Adams St & 2 St,40.73981372311843,-74.03690412640572,23,33,37
2021-12,15,HB408,Marshall St & 2 St,40.740802,-74.042521,24,17,27
2021-12,15,HB409,Clinton St & Newark St,40.73743,-74.03571,27,54,47
2021-12,15,HB501,Columbus Park - Clinton St & 9 St,40.74816121065146,-74.0324530005455,24,35,31
2021-12,15,HB502,11 St & Washington St,40.74998490907138,-74.02715027332306,30,53,83
2021-12,15,HB503,Madison St & 10 St,40.74994325412246,-74.03586477041245,26,34,32
2021-12,15,HB505,Willow Ave & 12 St,40.7518674823282,-74.03037697076797,23,39,27
2021-12,15,HB506,Grand St & 14 St,40.75409,-74.0316,29,45,45
2021-12,15,HB507,Adams St & 11 St,40.750915534784994,-74.03354063630104,18,19,22
2021-12,15,HB601,Church Sq Park - 5 St & Park Ave,40.74265933273143,-74.03223305940628,25,50,32
2021-12,15,HB603,8 St & Washington St,40.745983882915624,-74.02819901704788,29,73,71
2021-12,15,HB607,Hudson St & 4 St,40.74097260864355,-74.02860336005688,28,53,52
2021-12,15,JC002,Paulus Hook,40.7141454,-74.0335519,27,36,44
2021-12,15,JC003,City Hall,40.7177325,-74.043845,28,69,68
2021-12,15,JC005,Grove St PATH,40.71958611647166,-74.04311746358871,31,138,118
2021-12,15,JC006,Warren St,40.7211236,-74.03805095,30,47,69
2021-12,15,JC008,Newport Pkwy,40.7287448,-74.0321082,31,99,99
2021-12,15,JC009,Hamilton Park,40.727595966,-74.044247311,30,73,99
2021-12,15,JC011,JC Medical Center,40.71653978099194,-74.0496379137039,25,33,31
2021-12,15,JC013,Marin Light Rail,40.71458403535893,-74.04281705617905,31,96,100
2021-12,15,JC014,Columbus Drive,40.71835519823214,-74.03891444206238,29,50,58
2021-12,15,JC018,5 Corners Library,40.734961020009514,-74.0595030784607,10,7,5
2021-12,15,JC019,Hilltop,40.7311689,-74.0575736,22,31,24
2021-12,15,JC020,Baldwin at Montgomery,40.7236589,-74.0641943,25,26,33
2021-12,15,JC022,Oakland Ave,40.7376037,-74.0524783,24,33,35
2021-12,15,JC023,Brunswick St,40.7241765,-74.0506564,30,33,44
2021-12,15,JC024,Pershing Field,40.742677141,-74.051788633,28,46,36
2021-12,15,JC027,Jersey & 6th St,40.72528910781132,-74.04557168483734,23,29,25
2021-12,15,JC032,Newark Ave,40.72152515,-74.046304543,29,36,62
2021-12,15,JC034,Christ Hospital,40.734785818,-74.050443636,21,36,22
2021-12,15,JC035,Van Vorst Park,40.71848892,-74.047726625,27,55,34
2021-12,15,JC038,Essex Light Rail,40.7127742,-74.0364857,24,25,24
2021-12,15,JC051,Union St,40.7182113,-74.0836394,10,9,10
2021-12,15,JC052,Liberty Light Rail,40.7112423,-74.0557013,28,52,50
2021-12,15,JC053,Lincoln Park,40.7246050998869,-74.07840594649315,20,18,27
2021-12,15,JC055,McGinley Square,40.7253399253558,-74.06762212514877,27,52,54
2021-12,15,JC056,Sip Ave,40.73089709786179,-74.06391263008118,31,150,104
2021-12,15,JC057,Riverview Park,40.7443187,-74.0439909,21,26,17
2021-12,15,JC059,Heights Elevator,40.748715945380226,-74.04044330120087,24,29,10
2021-12,15,JC063,Jackson Square,40.71113,-74.0789,8,6,2
2021-12,15,JC065,Dey St,40.737711,-74.066921,15,7,14
2021-12,15,JC066,Newport PATH,40.7272235,-74.0337589,31,112,114
2021-12,15,JC072,Morris Canal,40.7124188237569,-74.03852552175522,28,50,50
2021-12,15,JC074,Jersey & 3rd,40.72333158646436,-74.04595255851744,20,26,29
2021-12,15,JC075,Monmouth and 6th,40.72568548362901,-74.04879033565521,15,20,13
2021-12,15,JC076,Dixon Mills,40.721630142638354,-74.04996782541275,23,24,25
2021-12,15,JC077,Astor Place,40.71928220070702,-74.07126188278198,22,12,23
2021-12,15,JC078,Lafayette Park,40.71346382669195,-74.06285852193832,24,29,20
2021-12,15,JC080,Leonard Gordon Park,40.74590996631558,-74.0572714805603,18,7,25
2021-12,15,JC081,Brunswick & 6th,40.72601172964625,-74.05038893222809,23,22,25
2021-12,15,JC082,Manila & 1st,40.721650724879986,-74.04288411140442,26,35,47
2021-12,15,JC084,Communipaw & Berry Lane,40.71435836870427,-74.06661093235016,9,12,5
2021-12,15,JC094,Glenwood Ave,40.72755146730012,-74.07106071710587,24,37,28
2021-12,15,JC095,Bergen Ave,40.722103786686034,-74.07145500183105,24,20,39
2021-12,15,JC098,Washington St,40.7242941,-74.0354826,27,42,53
2021-12,15,JC099,Montgomery St,40.71942,-74.05099,27,38,35
2021-12,15,JC102,Grand St,40.71517767732029,-74.03768330812454,27,42,49
2021-12,15,JC103,Journal Square,40.73367,-74.0625,21,34,18
2021-12,15,JC104,Harborside,40.7192517,-74.034234,29,53,43
2021-12,15,JC105,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131607,31,93,105
2021-12,15,JC106,Columbus Dr at Exchange Pl,40.71687,-74.03281,27,71,47
2021-12,15,JC107,Grant Ave & MLK Dr,40.70919832245443,-74.08084273338318,2,0,2
2021-12,15,JC108,Bergen Ave & Stegman St,40.70657545063453,-74.0867006778717,5,2,3
2021-12,16,5329.03,West St & Chambers St,40.71754834,-74.01322069,1,0,1
2021-12,16,5712.12,E 5 St & Cooper Sq,40.72769,-73.990993,1,0,1
2021-12,16,8303.06,Grand Concourse & E 175 St,40.846221,-73.909232,1,0,1
2021-12,16,HB101,Hoboken Terminal - Hudson St & Hudson Pl,40.73593758446329,-74.03030455112457,30,149,127
2021-12,16,HB102,Hoboken Terminal - River St & Hudson Pl,40.7360676564825,-74.02912706136703,28,180,108
