person_id,cohort,weight,age,age_band,education_band,worker_class,puma,sex,race,hispanic_origin,employed
2019-2019GQ0075503-01,2019,43,58,50-64,high_school_some_college,missing,00101,1,2,01,0
2019-2019GQ0075800-01,2019,62,19,18-34,high_school_some_college,2,00400,2,1,01,0
2019-2019GQ0075886-01,2019,105,20,18-34,high_school_some_college,1,00103,2,1,01,1
2019-2019GQ0076259-01,2019,80,18,18-34,high_school_some_college,1,00101,2,1,01,0
2019-2019GQ0076665-01,2019,62,18,18-34,high_school_some_college,1,00101,2,1,01,1
2019-2019GQ0076767-01,2019,88,20,18-34,high_school_some_college,1,00103,1,1,01,0
2019-2019GQ0077441-01,2019,70,62,50-64,high_school_some_college,missing,00103,1,1,01,0
2019-2019GQ0077811-01,2019,13,20,18-34,high_school_some_college,1,00300,2,1,01,0
2019-2019GQ0078250-01,2019,12,18,18-34,high_school_some_college,1,00103,2,1,01,0
2019-2019GQ0078643-01,2019,2,22,18-34,high_school_some_college,3,00101,1,1,01,1
2019-2019GQ0078817-01,2019,59,19,18-34,high_school_some_college,1,00103,1,6,01,1
2019-2019GQ0078834-01,2019,15,20,18-34,high_school_some_college,1,00101,2,1,01,1
2019-2019GQ0079271-01,2019,73,19,18-34,high_school_some_college,1,00101,1,1,01,0
2019-2019GQ0079316-01,2019,76,18,18-34,high_school_some_college,missing,00300,2,1,01,0
2019-2019GQ0079666-01,2019,75,18,18-34,high_school_some_college,1,00400,2,1,01,1
2019-2019GQ0080006-01,2019,93,21,18-34,high_school_some_college,4,00400,2,1,01,0
2019-2019GQ0080080-01,2019,63,21,18-34,high_school_some_college,6,00400,1,6,01,1
2019-2019GQ0080206-01,2019,86,19,18-34,high_school_some_college,2,00101,2,1,01,1
2019-2019GQ0080267-01,2019,63,20,18-34,high_school_some_college,1,00101,1,1,01,1
2019-2019GQ0080558-01,2019,144,23,18-34,associate_bachelor,5,00300,2,8,02,1
2019-2019GQ0081191-01,2019,72,18,18-34,high_school_some_college,1,00300,1,1,01,0
2019-2019GQ0081261-01,2019,47,18,18-34,high_school_some_college,1,00400,1,1,01,0
2019-2019GQ0081380-01,2019,22,29,18-34,high_school_some_college,missing,00104,1,8,02,0
2019-2019GQ0081548-01,2019,20,34,18-34,below_high_school,8,00201,1,1,01,1
2019-2019GQ0081694-01,2019,81,19,18-34,high_school_some_college,1,00104,1,6,01,1
2019-2019GQ0081762-01,2019,11,19,18-34,high_school_some_college,1,00400,2,1,01,0
2019-2019GQ0081882-01,2019,20,61,50-64,high_school_some_college,6,00103,1,2,01,0
2019-2019GQ0081976-01,2019,75,18,18-34,high_school_some_college,missing,00103,1,1,01,0
2019-2019GQ0082095-01,2019,19,59,50-64,below_high_school,missing,00101,2,1,01,0
2019-2019GQ0082359-01,2019,18,55,50-64,high_school_some_college,missing,00103,1,1,01,0
2019-2019GQ0082487-01,2019,142,20,18-34,high_school_some_college,3,00103,2,1,01,0
2019-2019GQ0082708-01,2019,21,19,18-34,high_school_some_college,1,00300,2,1,01,0
2019-2019GQ0082754-01,2019,38,19,18-34,high_school_some_college,1,00400,1,1,01,0
2019-2019GQ0083119-01,2019,22,34,18-34,below_high_school,missing,00102,2,1,01,0
2019-2019GQ0083213-01,2019,84,22,18-34,high_school_some_college,1,00103,2,1,01,0
2019-2019GQ0083231-01,2019,85,19,18-34,high_school_some_college,1,00101,1,1,01,0
2019-2019GQ0083550-01,2019,32,25,18-34,high_school_some_college,missing,00104,2,1,01,0
2019-2019GQ0083568-01,2019,4,20,18-34,high_school_some_college,1,00103,2,1,01,1
2019-2019GQ0084713-01,2019,123,20,18-34,high_school_some_college,1,00103,2,1,01,1
2019-2019GQ0085206-01,2019,23,18,18-34,high_school_some_college,1,00400,1,1,01,1
2019-2019GQ0085465-01,2019,35,57,50-64,high_school_some_college,missing,00101,2,1,01,0
2019-2019GQ0085468-01,2019,71,54,50-64,high_school_some_college,missing,00103,2,1,01,0
2019-2019GQ0085512-01,2019,38,18,18-34,high_school_some_college,2,00400,1,2,01,1
2019-2019GQ0085517-01,2019,23,23,18-34,high_school_some_college,2,00103,1,2,01,0
2019-2019GQ0085899-01,2019,49,42,35-49,high_school_some_college,1,00101,1,1,01,0
2019-2019GQ0086072-01,2019,67,56,50-64,associate_bachelor,missing,00103,1,1,01,0
2019-2019GQ0086605-01,2019,72,62,50-64,high_school_some_college,missing,00101,1,1,01,0
2019-2019GQ0086966-01,2019,28,34,18-34,below_high_school,8,00201,1,1,01,1
2019-2019GQ0087231-01,2019,108,18,18-34,high_school_some_college,2,00300,2,1,01,1
2019-2019GQ0087288-01,2019,61,20,18-34,high_school_some_college,1,00400,1,8,03,0
2019-2019GQ0087462-01,2019,23,34,18-34,below_high_school,missing,00300,2,1,01,0
2019-2019GQ0087815-01,2019,30,22,18-34,high_school_some_college,1,00103,1,1,01,1
2019-2019GQ0087964-01,2019,25,46,35-49,high_school_some_college,missing,00103,1,1,01,0
2019-2019GQ0088357-01,2019,45,61,50-64,high_school_some_college,6,00201,1,2,01,0
2019-2019GQ0088611-01,2019,23,42,35-49,high_school_some_college,1,00300,1,1,01,0
2019-2019GQ0088729-01,2019,99,21,18-34,high_school_some_college,2,00300,1,1,01,1
2019-2019GQ0089218-01,2019,312,45,35-49,high_school_some_college,5,00102,1,3,01,0
2019-2019GQ0089546-01,2019,79,18,18-34,high_school_some_college,3,00400,1,1,01,0
2019-2019GQ0089656-01,2019,9,19,18-34,high_school_some_college,1,00103,1,6,01,0
2019-2019GQ0090257-01,2019,2,19,18-34,high_school_some_college,2,00103,2,1,01,1
2019-2019GQ0090378-01,2019,144,39,35-49,graduate,5,00300,1,9,01,1
2019-2019GQ0090675-01,2019,75,18,18-34,high_school_some_college,1,00103,1,1,01,1
2019-2019GQ0090778-01,2019,62,30,18-34,graduate,2,00300,1,1,01,1
2019-2019GQ0090906-01,2019,22,19,18-34,high_school_some_college,1,00300,2,1,01,0
2019-2019GQ0091127-01,2019,108,19,18-34,high_school_some_college,1,00300,2,1,01,1
2019-2019GQ0091378-01,2019,100,20,18-34,high_school_some_college,1,00103,2,1,01,1
2019-2019GQ0091390-01,2019,28,61,50-64,below_high_school,missing,00102,2,1,24,0
2019-2019GQ0091914-01,2019,82,18,18-34,high_school_some_college,1,00101,2,1,01,0
2019-2019GQ0092038-01,2019,167,23,18-34,high_school_some_college,2,00103,1,2,01,0
2019-2019GQ0092318-01,2019,30,43,35-49,high_school_some_college,1,00104,2,1,01,0
2019-2019GQ0092336-01,2019,87,19,18-34,high_school_some_college,7,00103,1,8,24,0
2019-2019GQ0092399-01,2019,104,20,18-34,high_school_some_college,4,00400,2,1,01,1
2019-2019GQ0092502-01,2019,67,19,18-34,high_school_some_college,1,00300,2,1,01,1
2019-2019GQ0092910-01,2019,63,19,18-34,high_school_some_college,1,00300,2,1,01,0
2019-2019GQ0093240-01,2019,80,19,18-34,high_school_some_college,missing,00103,2,1,01,0
2019-2019GQ0093287-01,2019,55,20,18-34,high_school_some_college,1,00400,1,1,01,0
2019-2019GQ0094211-01,2019,76,19,18-34,high_school_some_college,1,00400,1,1,01,0
2019-2019GQ0094225-01,2019,10,18,18-34,below_high_school,missing,00103,2,2,01,0
2019-2019GQ0094870-01,2019,14,42,35-49,high_school_some_college,1,00102,1,1,01,0
2019-2019GQ0094898-01,2019,49,18,18-34,high_school_some_college,2,00400,1,2,01,1
2019-2019GQ0094976-01,2019,54,50,50-64,below_high_school,missing,00102,1,1,01,0
2019-2019GQ0095632-01,2019,13,61,50-64,below_high_school,missing,00400,2,1,24,0
2019-2019GQ0095717-01,2019,92,19,18-34,high_school_some_college,2,00103,2,1,01,0
2019-2019GQ0095746-01,2019,66,18,18-34,high_school_some_college,1,00300,2,1,01,0
2019-2019GQ0096355-01,2019,26,55,50-64,high_school_some_college,missing,00400,1,1,01,0
2019-2019GQ0096426-01,2019,95,42,35-49,high_school_some_college,1,00104,1,2,01,0
2019-2019GQ0096851-01,2019,43,45,35-49,graduate,missing,00104,2,1,01,0
2019-2019GQ0096871-01,2019,12,34,18-34,below_high_school,8,00201,1,1,01,1
2019-2019GQ0097217-01,2019,71,20,18-34,high_school_some_college,1,00103,2,1,03,1
2019-2019GQ0097412-01,2019,63,19,18-34,high_school_some_college,1,00103,1,1,02,0
2019-2019GQ0097532-01,2019,55,18,18-34,high_school_some_college,1,00103,1,1,01,0
2019-2019GQ0097620-01,2019,45,18,18-34,high_school_some_college,2,00103,2,1,01,0
2019-2019GQ0097760-01,2019,5,21,18-34,high_school_some_college,1,00101,2,1,01,1
2019-2019GQ0097891-01,2019,15,20,18-34,high_school_some_college,1,00103,2,6,01,0
2019-2019GQ0097989-01,2019,14,19,18-34,high_school_some_college,2,00101,1,1,01,1
2019-2019GQ0098155-01,2019,90,19,18-34,high_school_some_college,1,00300,2,1,01,1
2019-2019GQ0098186-01,2019,3,46,35-49,high_school_some_college,missing,00103,1,1,01,0
2019-2019GQ0098324-01,2019,92,41,35-49,high_school_some_college,1,00104,1,1,01,0
2019-2019GQ0098474-01,2019,87,19,18-34,high_school_some_college,1,00103,2,9,01,0
2019-2019GQ0098567-01,2019,16,40,35-49,below_high_school,missing,00101,1,1,03,0
2019-2019GQ0099051-01,2019,19,40,35-49,below_high_school,missing,00201,1,1,03,0
2019-2019GQ0099152-01,2019,327,20,18-34,below_high_school,missing,00102,1,9,01,0
2019-2019GQ0099200-01,2019,30,19,18-34,high_school_some_college,1,00103,2,9,02,1
2019-2019GQ0099982-01,2019,13,55,50-64,high_school_some_college,missing,00101,1,1,01,0
2019-2019GQ0100281-01,2019,28,19,18-34,high_school_some_college,1,00400,1,1,01,0
2019-2019GQ0100393-01,2019,91,59,50-64,high_school_some_college,missing,00104,1,1,01,0
2019-2019GQ0100436-01,2019,94,20,18-34,high_school_some_college,1,00300,2,1,01,1
2019-2019GQ0100503-01,2019,12,18,18-34,high_school_some_college,1,00300,1,1,01,0
2019-2019GQ0100735-01,2019,5,34,18-34,below_high_school,8,00201,1,1,01,1
2019-2019GQ0100800-01,2019,68,19,18-34,high_school_some_college,3,00101,1,1,01,0
2019-2019GQ0100812-01,2019,8,19,18-34,below_high_school,missing,00300,1,8,03,0
2019-2019GQ0100948-01,2019,105,19,18-34,high_school_some_college,2,00300,2,1,01,1
2019-2019GQ0101094-01,2019,27,20,18-34,high_school_some_college,1,00300,2,1,01,0
2019-2019GQ0101485-01,2019,43,18,18-34,high_school_some_college,8,00103,2,6,01,0
2019-2019GQ0101726-01,2019,45,20,18-34,high_school_some_college,missing,00400,2,1,01,0
2019-2019GQ0101757-01,2019,51,21,18-34,associate_bachelor,1,00103,2,6,01,0
2019-2019GQ0102068-01,2019,80,18,18-34,high_school_some_college,1,00103,2,1,01,1
2019-2019GQ0102189-01,2019,69,19,18-34,high_school_some_college,1,00104,2,1,01,0
2019-2019GQ0102197-01,2019,77,20,18-34,high_school_some_college,1,00300,2,1,01,1
2019-2019GQ0102582-01,2019,19,29,18-34,high_school_some_college,missing,00103,1,8,02,0
2019-2019GQ0102739-01,2019,49,18,18-34,high_school_some_college,1,00103,1,1,01,0
2019-2019GQ0102745-01,2019,80,23,18-34,associate_bachelor,5,00300,1,1,13,1
2019-2019GQ0102777-01,2019,17,48,35-49,high_school_some_college,missing,00103,2,1,01,0
2019-2019GQ0102872-01,2019,25,56,50-64,high_school_some_college,missing,00300,1,3,01,0
2019-2019GQ0103129-01,2019,12,21,18-34,high_school_some_college,2,00300,1,1,01,1
2019-2019GQ0103642-01,2019,10,20,18-34,high_school_some_college,1,00103,1,1,01,0
2019-2019GQ0103649-01,2019,64,19,18-34,high_school_some_college,1,00101,1,1,01,1
2019-2019GQ0104067-01,2019,76,20,18-34,high_school_some_college,1,00400,2,1,01,0
2019-2019GQ0104297-01,2019,73,20,18-34,high_school_some_college,3,00103,1,1,01,0
2019-2019GQ0104298-01,2019,34,20,18-34,high_school_some_college,1,00103,2,1,03,0
2019-2019GQ0104561-01,2019,51,55,50-64,below_high_school,3,00400,1,1,01,1
2019-2019GQ0105173-01,2019,18,40,35-49,below_high_school,missing,00103,1,1,03,0
2019-2019GQ0105226-01,2019,68,20,18-34,high_school_some_college,1,00103,1,1,01,1
2019-2019GQ0105545-01,2019,25,61,50-64,high_school_some_college,missing,00104,1,1,01,0
2019-2019GQ0106100-01,2019,17,20,18-34,high_school_some_college,1,00101,1,1,01,0
2019-2019GQ0106283-01,2019,82,41,35-49,high_school_some_college,missing,00104,1,1,01,0
2019-2019GQ0106323-01,2019,26,57,50-64,high_school_some_college,missing,00103,2,1,01,0
2019-2019GQ0106678-01,2019,66,18,18-34,high_school_some_college,missing,00103,2,1,03,0
2019-2019GQ0106814-01,2019,115,25,18-34,associate_bachelor,5,00300,1,1,01,1
2019-2019GQ0106916-01,2019,18,55,50-64,high_school_some_college,missing,00103,1,1,01,0
2019-2019GQ0106975-01,2019,18,58,50-64,high_school_some_college,missing,00104,1,2,01,0
2019-2019GQ0107150-01,2019,74,19,18-34,below_high_school,missing,00400,1,8,24,0
2019-2019GQ0107708-01,2019,17,19,18-34,high_school_some_college,1,00101,1,1,01,0
2019-2019GQ0107870-01,2019,116,23,18-34,associate_bachelor,5,00300,1,1,13,1
2019-2019GQ0108160-01,2019,94,19,18-34,high_school_some_college,8,00104,1,1,01,0
2019-2019GQ0108318-01,2019,32,46,35-49,high_school_some_college,missing,00101,1,1,01,0
2019-2019GQ0108485-01,2019,11,46,35-49,below_high_school,missing,00104,2,9,01,0
2019-2019GQ0108587-01,2019,21,20,18-34,high_school_some_college,1,00101,1,1,01,0
2019-2019GQ0109350-01,2019,26,18,18-34,high_school_some_college,missing,00103,1,9,01,0
2019-2019GQ0109691-01,2019,110,52,50-64,high_school_some_college,missing,00104,1,1,01,0
2019-2019GQ0110645-01,2019,79,19,18-34,high_school_some_college,7,00103,1,1,01,0
2019-2019GQ0110967-01,2019,35,22,18-34,high_school_some_college,2,00300,2,1,01,1
2019-2019GQ0111012-01,2019,54,18,18-34,high_school_some_college,1,00400,1,1,01,0
2019-2019GQ0111081-01,2019,22,19,18-34,high_school_some_college,3,00103,1,1,01,0
2019-2019GQ0111364-01,2019,22,61,50-64,below_high_school,missing,00102,2,1,01,0
2019-2019GQ0111414-01,2019,26,19,18-34,high_school_some_college,1,00400,1,1,01,0
2019-2019GQ0111579-01,2019,30,29,18-34,high_school_some_college,missing,00104,2,2,01,0
2019-2019GQ0111803-01,2019,84,19,18-34,high_school_some_college,1,00400,1,1,01,0
2019-2019GQ0112397-01,2019,75,52,50-64,high_school_some_college,missing,00104,1,1,01,0
2019-2019GQ0112506-01,2019,79,18,18-34,high_school_some_college,1,00103,1,1,01,1
2019-2019GQ0113204-01,2019,26,19,18-34,high_school_some_college,1,00400,2,1,01,1
2019-2019GQ0113643-01,2019,24,21,18-34,high_school_some_college,missing,00103,1,6,01,0
2019-2019GQ0113746-01,2019,45,18,18-34,high_school_some_college,1,00103,1,1,01,0
2019-2019GQ0113883-01,2019,34,21,18-34,high_school_some_college,1,00300,2,1,01,0
2019-2019GQ0114045-01,2019,71,55,50-64,high_school_some_college,missing,00104,1,1,01,0
2019-2019GQ0114541-01,2019,44,33,18-34,below_high_school,1,00104,1,9,01,0
2019-2019GQ0114731-01,2019,67,57,50-64,high_school_some_college,missing,00103,2,1,01,0
2019-2019GQ0115383-01,2019,25,59,50-64,high_school_some_college,missing,00104,1,1,01,0
2019-2019GQ0115686-01,2019,70,57,50-64,below_high_school,missing,00103,1,1,03,0
2019-2019GQ0116329-01,2019,42,46,35-49,high_school_some_college,missing,00102,1,1,01,0
2019-2019GQ0117090-01,2019,92,19,18-34,high_school_some_college,7,00103,2,1,01,0
2019-2019GQ0117272-01,2019,86,20,18-34,high_school_some_college,1,00101,2,1,01,1
2019-2019GQ0117404-01,2019,63,20,18-34,high_school_some_college,1,00400,2,1,03,0
2019-2019GQ0117456-01,2019,65,19,18-34,high_school_some_college,2,00103,1,6,01,1
2019-2019GQ0117721-01,2019,19,28,18-34,below_high_school,missing,00300,1,1,24,0
2019-2019GQ0117790-01,2019,28,19,18-34,high_school_some_college,1,00103,2,1,01,0
2019-2019GQ0118019-01,2019,13,20,18-34,high_school_some_college,2,00103,2,1,01,0
2019-2019GQ0119214-01,2019,8,22,18-34,high_school_some_college,2,00103,1,8,02,0
2019-2019GQ0119806-01,2019,59,19,18-34,high_school_some_college,1,00400,2,1,01,0
2019-2019GQ0120513-01,2019,39,18,18-34,high_school_some_college,1,00103,1,1,01,1
2019-2019GQ0120565-01,2019,10,19,18-34,high_school_some_college,1,00400,2,1,01,0
2019-2019GQ0120733-01,2019,77,18,18-34,high_school_some_college,9,00101,2,1,01,0
2019-2019GQ0120885-01,2019,37,18,18-34,high_school_some_college,1,00103,1,1,01,0
2019-2019GQ0121504-01,2019,49,20,18-34,high_school_some_college,4,00400,2,1,01,1
2019-2019GQ0121859-01,2019,64,19,18-34,high_school_some_college,1,00103,2,9,02,1
2019-2019GQ0122023-01,2019,17,18,18-34,high_school_some_college,missing,00103,2,6,01,0
2019-2019GQ0122127-01,2019,22,21,18-34,high_school_some_college,missing,00103,1,1,01,0
2019-2019GQ0122199-01,2019,5,21,18-34,high_school_some_college,2,00103,2,1,01,1
2019-2019GQ0122516-01,2019,72,20,18-34,high_school_some_college,1,00103,2,1,01,1
2019-2019GQ0122963-01,2019,10,19,18-34,high_school_some_college,2,00103,1,6,01,1
2019-2019GQ0123090-01,2019,64,19,18-34,high_school_some_college,1,00400,2,1,01,0
2019-2019GQ0123615-01,2019,8,26,18-34,high_school_some_college,1,00104,2,1,03,0
2019-2019GQ0123685-01,2019,66,19,18-34,high_school_some_college,2,00103,1,6,01,1
2019-2019GQ0123721-01,2019,83,20,18-34,high_school_some_college,1,00103,1,1,01,0
2019-2019GQ0123827-01,2019,4,22,18-34,high_school_some_college,2,00103,1,6,01,1
2019-2019GQ0124015-01,2019,65,19,18-34,high_school_some_college,1,00103,2,1,01,0
2019-2019GQ0124121-01,2019,38,30,18-34,graduate,2,00300,1,1,01,1
2019-2019GQ0124160-01,2019,50,55,50-64,high_school_some_college,missing,00102,1,1,01,0
2019-2019GQ0125107-01,2019,32,21,18-34,high_school_some_college,1,00300,2,1,01,1
2019-2019GQ0125414-01,2019,11,20,18-34,high_school_some_college,1,00300,1,1,01,1
2019-2019GQ0125769-01,2019,9,25,18-34,below_high_school,1,00104,2,1,01,0
2019-2019GQ0125785-01,2019,40,58,50-64,high_school_some_college,missing,00103,1,2,01,0
2019-2019GQ0125931-01,2019,88,19,18-34,high_school_some_college,missing,00300,2,1,01,0
2019-2019GQ0126068-01,2019,64,19,18-34,high_school_some_college,1,00104,1,1,01,0
2019-2019GQ0126171-01,2019,92,48,35-49,high_school_some_college,missing,00104,1,1,01,0
2019-2019GQ0126379-01,2019,52,20,18-34,high_school_some_college,4,00103,2,1,01,1
2019-2019GQ0126414-01,2019,63,19,18-34,high_school_some_college,1,00300,2,1,01,0
2019-2019GQ0126446-01,2019,76,18,18-34,high_school_some_college,1,00103,2,1,01,1
2019-2019GQ0127046-01,2019,52,19,18-34,high_school_some_college,1,00103,1,1,02,0
2019-2019GQ0127570-01,2019,21,19,18-34,high_school_some_college,7,00101,2,1,01,0
2019-2019GQ0127702-01,2019,34,20,18-34,high_school_some_college,1,00103,1,1,01,1
2019-2019GQ0128693-01,2019,10,19,18-34,high_school_some_college,1,00400,2,1,01,1
2019-2019GQ0128864-01,2019,10,20,18-34,high_school_some_college,1,00103,2,1,01,0
2019-2019GQ0128897-01,2019,5,18,18-34,high_school_some_college,1,00103,2,1,01,0
2019-2019GQ0128953-01,2019,56,21,18-34,high_school_some_college,4,00400,2,1,01,0
2019-2019GQ0128985-01,2019,6,19,18-34,high_school_some_college,1,00103,1,1,01,1
2019-2019GQ0129703-01,2019,94,19,18-34,high_school_some_college,1,00300,2,1,01,0
2019-2019GQ0129739-01,2019,85,20,18-34,high_school_some_college,1,00103,2,1,01,1
2019-2019GQ0129788-01,2019,77,19,18-34,high_school_some_college,1,00103,2,1,01,0
2019-2019GQ0129996-01,2019,26,52,50-64,high_school_some_college,missing,00102,2,1,01,0
2019-2019GQ0130251-01,2019,20,19,18-34,high_school_some_college,missing,00103,2,6,01,0
2019-2019GQ0130274-01,2019,8,41,35-49,below_high_school,1,00104,2,8,01,0
2019-2019GQ0130342-01,2019,34,48,35-49,high_school_some_college,1,00104,1,1,01,0
2019-2019GQ0130729-01,2019,95,21,18-34,high_school_some_college,2,00300,1,1,01,1
2019-2019GQ0131024-01,2019,54,42,35-49,high_school_some_college,1,00201,1,1,01,0
2019-2019GQ0131391-01,2019,8,19,18-34,high_school_some_college,missing,00300,2,1,01,0
2019-2019GQ0131553-01,2019,62,21,18-34,high_school_some_college,missing,00101,1,1,03,0
2019-2019GQ0131673-01,2019,70,20,18-34,high_school_some_college,1,00103,2,1,01,1
2019-2019GQ0131878-01,2019,34,46,35-49,high_school_some_college,missing,00300,1,1,01,0
2019-2019GQ0132673-01,2019,28,62,50-64,associate_bachelor,6,00101,1,1,01,0
2019-2019GQ0132827-01,2019,55,18,18-34,high_school_some_college,2,00400,1,1,01,0
2019-2019GQ0133249-01,2019,73,20,18-34,high_school_some_college,2,00400,2,1,01,0
2019-2019GQ0133411-01,2019,16,20,18-34,high_school_some_college,1,00103,2,9,16,1
2019-2019GQ0133420-01,2019,23,19,18-34,high_school_some_college,1,00300,1,1,01,0
2019-2019GQ0134342-01,2019,18,34,18-34,below_high_school,missing,00400,2,1,01,0
2019-2019GQ0134455-01,2019,37,19,18-34,high_school_some_college,1,00400,1,9,01,0
2019-2019GQ0134762-01,2019,70,20,18-34,high_school_some_college,1,00101,2,1,01,1
2019-2019GQ0134786-01,2019,23,55,50-64,below_high_school,3,00400,1,1,01,1
2019-2019GQ0135173-01,2019,40,18,18-34,high_school_some_college,1,00103,2,1,01,0
2019-2019GQ0135508-01,2019,29,20,18-34,high_school_some_college,1,00103,2,1,01,1
2019-2019GQ0135544-01,2019,10,61,50-64,below_high_school,missing,00300,2,1,24,0
2019-2019GQ0135972-01,2019,8,61,50-64,below_high_school,missing,00201,2,1,24,0
2019-2019GQ0136584-01,2019,83,19,18-34,high_school_some_college,1,00103,2,1,01,0
2019-2019GQ0136683-01,2019,56,19,18-34,high_school_some_college,2,00103,2,1,01,0
